path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,class
0.07940735,b,a,b,m,m,a,b,a,b,b,b,b,b,b,b,b,b,a,b,b,m,b,b,b,m,m,b,m,m,1
1.5347248,a,b,m,m,m,m,b,m,m,b,b,a,b,b,a,a,m,b,m,m,m,m,m,a,a,m,a,a,a,0
3.1912885,a,b,a,b,m,b,b,b,a,m,b,b,m,b,a,b,a,b,m,b,a,m,b,m,b,m,b,m,a,0
0.8671875,m,a,m,m,m,b,m,m,m,b,b,b,b,b,b,a,m,b,b,m,m,m,b,a,m,m,a,a,m,0
0.7263081,a,a,a,a,a,m,b,b,a,b,a,a,b,m,a,m,m,b,b,b,m,a,b,b,a,a,a,a,a,0
3.174523,a,b,m,m,b,b,b,b,a,a,b,m,m,b,a,a,a,m,a,b,m,m,m,a,m,m,b,m,a,0
2.3220823,a,b,m,b,b,b,m,b,a,b,b,b,m,b,a,b,a,a,m,m,a,m,m,m,a,m,b,m,m,0
2.3185415,a,b,a,a,b,b,b,b,a,m,b,b,m,b,a,m,a,b,a,b,a,a,a,a,a,m,b,m,a,0
2.7134993,a,b,m,a,b,b,b,b,b,b,b,b,b,b,a,m,a,a,b,b,m,m,b,b,a,m,m,m,m,0
3.0159507,a,b,a,b,b,b,b,b,m,b,b,b,a,b,a,b,a,a,b,b,a,m,b,a,b,b,b,m,m,0
2.9747033,a,a,a,m,b,b,m,b,a,a,b,b,m,b,a,b,a,b,m,b,a,m,a,a,m,m,m,a,a,0
3.2587292,a,b,m,b,b,b,b,b,m,b,b,b,a,b,a,b,a,b,b,m,a,m,m,a,b,b,b,b,m,0
4.351161,a,b,m,b,b,b,b,m,b,b,b,b,m,m,a,b,a,a,b,b,m,m,b,a,b,m,m,m,a,0
4.048305,a,b,a,m,b,b,b,b,a,m,b,b,m,b,a,m,a,b,b,b,a,m,m,a,b,m,b,a,m,0
4.844507,a,b,a,m,b,b,b,b,m,b,b,b,b,b,a,b,a,m,b,b,a,m,b,a,b,m,b,m,b,0
2.3939285,a,b,m,m,b,b,b,b,a,a,b,b,b,b,m,m,a,m,b,b,a,m,m,m,b,m,b,m,m,0
2.496817,a,b,m,b,b,b,b,b,m,b,b,b,a,b,a,b,a,b,b,b,m,m,m,b,b,b,b,m,m,0
4.477697,a,b,m,b,b,b,b,m,b,b,b,b,m,b,m,b,a,a,b,b,a,m,b,a,b,m,b,m,a,0
3.8880796,a,b,m,b,b,b,b,b,m,b,b,b,a,b,a,m,a,b,b,b,a,m,m,a,b,m,b,b,m,0
1.7321402,a,m,m,m,b,m,m,a,b,b,b,b,m,b,a,b,a,b,b,m,a,m,b,a,m,b,b,a,m,0
2.8859873,a,b,b,a,m,b,b,b,m,b,b,b,b,b,a,m,a,m,b,b,m,m,b,b,a,m,b,a,m,0
3.9146485,a,b,a,b,b,b,m,b,a,b,b,b,m,b,m,b,a,a,m,b,a,m,b,a,m,b,b,b,b,0
4.2952104,a,b,m,m,b,b,b,b,a,m,b,b,a,b,m,m,a,b,b,b,m,m,b,a,b,b,b,m,m,0
1.8068463,a,b,m,b,b,b,m,b,a,a,b,b,m,b,a,m,a,b,a,b,a,m,a,m,b,m,b,m,a,0
3.9791627,a,b,m,b,b,b,m,b,b,b,b,b,a,b,a,b,a,b,b,b,a,b,b,b,b,b,b,m,m,0
1.3427186,a,m,m,b,b,b,m,b,m,b,b,b,a,b,a,b,a,b,b,m,a,a,m,a,a,m,b,b,a,0
3.6078668,a,b,m,m,b,b,b,m,m,b,b,b,m,b,a,b,a,b,b,b,m,m,b,b,b,b,b,b,m,0
3.0125935,a,b,m,b,b,b,b,b,b,b,b,b,m,b,a,b,a,m,b,b,a,m,b,b,b,b,b,m,b,0
3.205142,a,b,m,b,b,b,b,b,a,b,b,b,a,b,a,b,a,b,b,b,a,m,b,b,b,b,b,m,m,0
3.3483279,a,b,m,b,b,b,m,b,b,m,b,b,a,b,m,b,a,b,b,b,a,m,b,b,b,b,b,b,a,0
2.4390826,a,m,m,b,b,b,b,b,a,m,b,m,b,b,m,a,a,b,m,m,a,a,a,a,a,m,m,a,m,0
2.3443947,a,b,m,m,b,b,b,b,m,a,b,b,m,b,a,b,a,b,m,b,a,m,b,a,m,m,b,m,m,0
3.0469463,a,b,m,b,b,b,m,b,b,b,b,b,a,b,a,b,a,b,b,b,a,m,b,b,b,b,b,m,a,0
2.259756,a,b,m,b,b,b,m,b,m,b,b,b,m,b,a,b,a,b,b,b,m,m,m,b,b,b,b,m,a,0
2.2101762,a,b,m,b,b,b,b,b,a,a,b,b,a,b,a,b,a,b,b,b,a,m,b,m,b,b,b,a,m,0
1.2682974,m,m,a,a,m,m,b,m,m,m,b,m,b,m,m,m,m,b,b,m,a,a,a,a,a,a,m,a,m,0
0.80901694,a,b,m,b,b,b,m,m,a,b,b,b,m,b,a,b,a,a,a,b,a,m,b,a,m,m,m,m,a,0
1.7719284,a,m,a,m,b,b,b,b,a,b,b,a,b,b,a,a,a,b,m,m,a,m,a,a,a,a,b,a,m,0
2.2259521,a,b,a,m,b,m,b,b,a,a,b,b,b,b,m,m,a,b,m,m,a,a,a,m,m,m,b,m,m,0
2.6747348,a,m,a,a,m,b,b,m,a,a,b,m,m,b,m,a,m,a,b,m,a,m,a,a,a,m,m,a,m,0
1.7156417,a,m,a,m,m,m,b,b,m,b,b,b,m,b,b,a,m,b,m,m,a,m,a,a,a,m,a,a,m,0
4.08536,a,b,m,m,b,b,b,b,b,b,b,b,m,b,a,b,a,m,b,b,m,m,b,m,b,b,b,m,m,0
2.2358294,a,b,a,m,b,b,b,b,a,a,b,b,b,b,a,m,a,b,m,b,a,m,a,a,m,m,b,m,m,0
1.7685688,a,b,m,m,b,b,b,b,a,b,b,b,b,m,a,m,a,b,m,b,a,m,a,m,b,a,m,m,m,0
1.7764843,a,b,a,b,b,b,b,b,a,m,b,b,m,b,a,b,a,m,m,b,m,m,a,m,m,m,b,b,m,0
0.65242624,b,a,m,a,m,m,b,b,m,a,b,a,b,b,a,a,m,b,m,m,a,m,m,a,m,m,m,a,m,0
2.6281452,m,m,a,m,b,b,b,b,a,a,b,b,m,b,a,a,m,b,a,m,a,a,a,a,m,m,b,m,m,0
1.4923457,b,m,a,b,m,b,b,a,m,b,b,b,b,b,m,m,m,b,m,m,a,m,a,a,a,m,m,a,m,0
4.0690203,a,b,m,a,b,b,m,m,m,b,b,b,b,b,a,b,a,a,b,b,m,m,b,b,b,m,b,m,b,0
2.556343,a,b,m,b,b,b,b,b,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,m,b,b,b,b,m,0
2.9207091,a,b,a,b,b,b,b,b,m,b,b,b,a,b,a,b,a,b,b,b,m,m,b,m,b,b,b,m,a,0
2.7273915,a,b,a,a,b,b,m,b,m,a,b,b,m,b,a,b,a,b,b,b,m,m,m,m,b,m,b,m,b,0
2.7467694,m,b,a,a,b,b,m,m,a,b,b,b,b,b,a,a,a,a,b,m,a,a,a,a,m,m,a,m,m,0
3.1461093,a,b,m,m,b,b,b,b,a,a,b,b,m,b,m,m,a,b,b,b,a,m,m,a,b,m,m,m,m,0
2.0015547,a,b,m,b,b,m,m,m,a,b,b,b,a,b,a,b,a,a,b,b,a,m,b,a,m,m,b,m,a,0
2.4953544,a,m,m,m,m,b,a,b,a,a,b,m,m,b,a,a,a,b,b,b,a,m,b,a,a,m,b,a,a,0
2.8723543,a,b,a,a,b,b,b,b,a,m,b,b,b,b,a,a,a,b,m,b,a,m,b,m,m,m,m,m,a,0
2.8643217,a,b,b,b,m,m,m,a,a,b,b,b,m,b,a,m,a,a,b,b,a,m,b,m,m,m,m,m,m,0
2.239667,m,b,a,m,m,m,b,m,a,b,b,b,b,b,b,a,m,b,m,m,a,m,a,a,m,m,a,a,m,0
2.341734,a,b,m,b,b,m,b,b,a,m,b,b,b,b,a,a,a,b,m,b,a,m,a,a,a,m,m,a,b,0
3.470769,a,m,b,b,b,m,b,b,m,m,b,b,m,b,m,b,a,b,b,b,a,m,b,a,m,b,b,a,m,0
3.968739,a,b,m,b,b,m,m,b,a,m,b,b,m,b,a,b,a,b,m,b,a,a,b,a,b,m,b,m,m,0
1.0092087,a,b,m,a,a,m,m,a,m,b,b,a,b,m,a,a,a,b,a,b,a,m,b,a,a,m,m,a,a,0
3.483979,a,b,m,m,b,b,b,b,m,b,b,b,a,b,a,m,a,b,b,b,a,m,b,a,b,b,b,a,b,0
1.7227777,a,a,b,m,m,a,m,a,m,m,b,a,b,b,m,a,b,a,m,m,a,a,a,a,a,m,a,a,a,0
1.4332803,a,b,m,b,b,b,m,b,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,m,m,m,m,m,m,0
1.3484635,a,b,b,b,b,b,m,b,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,m,b,b,b,m,m,0
1.2506361,a,b,a,b,b,b,b,b,a,b,b,b,b,b,a,m,a,b,a,b,a,m,m,a,m,m,m,m,a,0
3.1967525,a,b,a,m,b,b,b,b,a,m,b,m,b,b,m,a,a,b,a,a,a,a,a,a,a,m,m,a,m,0
0.9262585,b,m,a,b,b,m,b,m,a,a,b,b,b,b,a,m,m,b,a,m,m,a,a,b,b,m,a,m,m,0
3.593172,a,b,m,m,b,m,b,b,a,a,b,m,b,b,b,m,m,a,m,m,a,m,a,a,a,b,m,a,m,0
2.4390845,a,m,m,b,m,a,b,m,a,b,a,b,b,b,a,a,m,b,a,b,a,a,a,a,m,m,a,m,a,0
1.135286,m,b,a,m,m,b,b,b,m,b,b,b,b,b,a,m,m,b,m,m,a,a,a,a,m,m,a,m,m,0
1.0329906,a,b,m,m,b,b,b,b,m,b,b,b,m,b,a,b,a,b,b,b,a,m,m,b,b,m,b,m,m,0
1.4623723,a,b,a,m,m,m,m,b,a,a,b,b,m,b,a,m,m,b,a,m,a,a,m,a,a,m,m,m,m,0
1.2089162,m,b,a,a,m,m,b,b,m,a,b,m,b,b,m,m,b,b,m,m,a,m,a,a,m,m,m,a,a,0
0.8279084,a,a,a,a,b,b,b,b,a,m,b,b,b,m,a,a,m,b,m,m,a,m,a,m,m,m,a,a,m,0
2.0625958,a,b,m,m,b,b,b,m,a,b,a,b,b,b,b,a,m,m,b,m,a,m,a,m,a,m,m,a,m,0
3.8613791,a,b,m,b,b,m,m,m,m,b,b,b,m,b,a,b,a,b,b,b,a,m,b,a,b,b,b,b,m,0
3.1527681,a,m,b,m,b,b,b,a,m,m,b,b,b,m,a,a,a,b,m,m,a,m,m,m,b,m,b,a,a,0
1.3194236,a,a,m,b,m,b,m,m,m,b,a,b,b,b,m,m,m,a,b,b,a,m,b,a,a,m,b,a,a,0
1.2211,a,b,a,m,m,b,b,b,a,b,a,b,b,m,m,a,a,b,a,m,a,m,m,a,m,m,a,m,a,0
2.8390326,a,m,a,m,b,b,b,b,m,m,b,b,b,b,a,b,a,b,m,m,a,a,m,b,b,m,b,a,m,0
2.4241483,a,m,m,m,m,m,b,b,m,b,b,a,b,b,a,m,m,b,b,b,a,a,b,a,m,m,b,m,a,0
2.0127041,a,m,m,b,b,b,m,m,m,b,b,b,m,b,a,m,a,a,b,m,a,m,b,a,m,m,m,m,a,0
3.1709507,a,m,m,b,b,b,b,b,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,a,b,b,b,a,a,0
1.7424229,a,a,a,b,b,b,m,b,a,m,b,b,m,b,a,m,m,m,b,m,a,m,b,a,m,m,b,a,m,0
2.8855476,a,m,m,b,b,m,m,m,m,a,b,b,b,b,a,m,m,b,b,b,a,m,m,m,m,m,a,a,a,0
2.6030202,m,m,a,m,b,m,b,m,a,m,b,b,b,b,a,m,m,m,b,m,m,a,a,a,m,m,m,m,m,0
1.9848917,m,b,a,m,b,b,b,b,a,b,b,b,b,b,a,m,m,b,b,m,a,a,a,a,m,m,b,m,a,0
1.7382631,a,m,m,m,b,m,b,b,m,m,b,a,b,b,m,b,m,b,m,b,a,m,m,a,m,m,b,m,a,0
0.9353002,a,a,b,m,b,b,m,m,a,a,b,b,m,a,a,b,a,b,m,m,m,a,a,a,a,m,a,a,a,0
2.328716,a,b,a,m,b,b,b,m,a,m,b,b,m,b,a,m,a,b,m,b,a,m,a,a,b,m,m,a,a,0
0.7828122,m,m,m,b,b,b,m,b,a,b,b,b,m,b,a,m,a,b,b,m,a,m,a,a,m,m,b,m,m,0
3.002859,a,b,m,m,b,b,m,b,a,m,b,b,b,m,a,a,a,b,b,b,a,a,a,m,b,m,m,m,a,0
1.3021468,a,m,a,b,b,m,m,b,m,b,b,b,m,b,a,m,m,b,b,m,a,m,m,a,b,m,b,a,b,0
1.5300633,a,b,m,m,b,m,m,a,a,a,b,b,m,b,a,m,a,b,m,b,a,a,a,m,b,a,m,m,m,0
2.5625846,a,m,a,m,m,m,m,b,a,m,b,m,b,b,a,a,m,b,m,m,a,a,a,a,m,m,b,m,b,0
1.2943404,a,b,a,b,b,b,m,b,a,a,b,m,m,b,a,m,a,b,a,b,a,m,m,m,m,m,b,m,a,0
3.0001462,a,b,m,m,b,b,b,m,m,b,b,b,a,b,m,b,a,b,b,b,m,m,b,b,b,b,b,m,b,0
3.2765815,a,b,m,b,b,m,m,m,a,b,b,b,m,b,b,b,a,a,b,b,a,m,b,m,m,m,b,m,a,0
2.0273407,a,b,m,b,b,b,m,b,a,m,b,b,m,b,a,m,a,b,m,b,a,m,a,a,m,m,b,m,a,0
2.5161223,a,b,a,b,b,b,m,b,a,b,b,b,m,b,m,b,a,m,m,b,a,m,b,a,m,m,b,m,a,0
2.6230936,a,b,m,b,b,b,b,m,m,b,b,b,a,b,a,b,a,b,b,b,m,m,b,b,b,b,b,m,b,0
1.2404776,a,b,m,b,b,b,m,b,a,m,b,b,m,b,a,m,a,m,b,b,a,m,m,m,b,m,b,m,m,0
1.498032,a,m,b,a,b,m,m,a,a,m,b,m,b,a,a,m,a,a,a,m,a,a,a,a,m,a,a,m,m,0
3.3238854,a,m,m,m,m,m,b,b,a,m,b,b,b,b,a,b,m,b,b,m,a,m,a,a,b,m,m,m,a,0
1.5338753,m,b,m,b,b,b,a,a,a,a,b,b,a,b,m,b,a,m,b,m,m,m,m,a,m,m,b,b,b,0
2.108776,a,b,m,b,b,b,m,b,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,b,b,b,b,b,m,0
1.6710734,a,b,b,b,b,m,m,b,a,a,b,b,m,b,a,b,a,b,m,m,m,a,a,a,m,m,b,m,m,0
0.5610655,a,m,m,b,b,b,m,b,a,a,b,b,m,b,m,m,a,b,m,b,a,m,m,a,b,m,m,m,m,0
2.0965343,a,m,b,m,b,b,b,m,a,a,b,a,b,b,a,b,a,m,b,m,a,a,a,a,a,m,a,a,m,0
1.0724499,a,m,m,b,b,b,m,a,a,b,b,b,a,b,m,m,a,a,b,m,m,m,b,m,b,m,b,m,b,0
2.756697,a,b,b,b,b,b,m,b,a,b,b,b,m,b,b,m,a,m,b,b,a,a,m,m,b,m,b,m,m,0
2.4192894,a,b,a,m,b,b,m,m,a,m,b,b,m,b,a,b,a,m,m,m,a,a,a,m,b,m,b,a,a,0
1.6706375,a,m,m,b,b,m,m,m,m,b,b,m,m,b,a,m,a,a,b,b,a,m,b,a,a,m,m,m,a,0
1.9804567,a,b,a,a,b,b,m,b,a,a,b,b,m,b,a,m,a,b,m,m,m,a,a,a,a,m,b,m,m,0
3.1642709,a,b,a,b,b,b,a,b,m,b,b,b,b,b,a,b,a,m,b,b,a,a,m,a,b,m,a,b,a,0
1.7985804,a,m,m,m,b,m,m,b,a,m,b,m,m,b,b,m,a,b,m,m,a,m,m,a,a,m,m,m,a,0
2.7942972,a,b,m,m,b,b,b,b,a,m,b,b,m,b,a,m,a,b,b,b,m,m,b,a,m,m,m,a,m,0
1.7948874,m,m,m,b,m,m,b,m,a,b,b,a,m,b,a,a,a,a,m,b,a,a,b,a,a,m,m,a,a,0
0.76446736,a,b,m,a,b,b,b,b,a,m,b,b,m,m,a,b,a,b,m,b,m,a,a,b,b,m,m,m,a,0
1.5113124,a,b,b,m,b,b,m,a,a,b,b,b,m,b,m,a,a,b,b,b,a,m,m,a,b,m,b,m,b,0
2.8473,a,b,a,m,b,b,m,b,a,m,b,b,m,b,a,b,a,m,a,b,a,a,b,m,a,m,b,b,a,0
0.2525088,a,m,b,a,b,b,m,a,m,a,b,m,m,m,m,a,a,m,b,b,a,m,a,a,b,m,m,m,m,0
2.3138258,m,m,a,m,b,m,m,m,a,m,b,b,m,b,m,a,m,m,b,b,m,m,b,a,m,m,m,m,m,0
2.120849,a,a,a,m,b,m,m,a,m,m,b,m,b,b,a,a,m,m,b,a,a,m,b,b,m,m,m,m,m,0
0.8627073,a,a,b,m,b,m,m,m,m,b,b,b,m,b,a,a,a,m,b,b,m,m,a,m,b,a,a,m,b,0
0.8298273,m,b,m,m,m,b,m,m,m,b,b,a,b,m,m,m,m,b,b,m,a,m,a,m,a,m,m,m,a,0
2.5355606,a,b,a,m,b,b,m,b,a,m,b,a,b,b,a,a,a,a,a,m,a,a,a,a,a,m,m,a,m,0
2.881197,a,b,m,m,b,m,m,m,a,m,b,b,m,b,a,m,a,m,m,m,m,a,a,b,m,m,b,a,m,0
0.7998294,a,m,a,m,b,b,m,b,m,b,a,b,b,b,m,b,m,b,b,m,a,a,b,a,a,m,m,m,a,0
1.6075362,m,b,a,m,m,b,m,b,m,b,b,a,b,m,m,m,m,b,b,m,m,a,a,m,a,m,m,m,m,0
1.1629058,a,m,b,m,b,m,m,m,a,b,b,b,m,b,a,m,a,b,b,b,m,a,a,m,b,a,b,a,m,0
2.0572894,a,b,a,m,m,b,m,m,a,b,b,a,b,a,a,m,a,m,m,m,a,a,a,b,m,m,m,m,a,0
1.9354163,a,a,m,a,m,m,m,m,a,a,a,a,b,b,m,a,m,m,m,m,a,a,a,m,a,m,m,a,a,0
1.3405628,a,m,m,m,m,b,b,b,a,a,b,m,b,a,a,m,a,m,m,m,a,a,m,m,a,a,a,a,a,0
2.9202929,a,b,m,m,b,b,b,m,m,b,b,b,a,b,a,b,a,b,b,b,a,m,b,b,b,b,b,a,m,0
2.6454175,a,b,a,m,b,m,m,m,m,b,b,m,a,b,a,b,a,a,b,b,a,m,b,a,b,m,b,b,m,0
1.8187219,a,b,a,m,a,a,m,m,a,m,b,a,m,b,a,b,a,b,a,m,m,a,a,a,a,m,m,m,a,0
2.5607455,a,m,m,b,b,m,m,b,a,b,b,a,m,m,a,a,a,a,m,m,a,a,b,a,a,a,m,m,m,0
1.5783105,m,b,a,m,m,m,a,b,m,b,b,b,b,b,a,b,m,m,b,m,a,m,a,m,a,m,m,m,a,0
3.0070732,a,b,a,m,m,b,a,b,a,a,b,a,m,b,b,m,a,m,a,m,m,a,a,a,a,m,m,m,m,0
1.8732514,m,b,a,m,m,b,a,b,m,b,b,b,b,a,a,b,m,b,b,m,a,a,a,a,a,a,a,m,a,0
1.5368745,b,b,a,a,m,m,m,m,a,a,b,a,b,m,a,m,m,b,m,m,a,a,a,a,a,a,m,m,a,0
2.4181938,m,m,a,m,b,b,m,b,m,b,b,b,m,b,m,b,m,b,b,m,m,a,b,m,a,m,b,a,m,0
0.84214395,m,a,a,a,m,b,m,m,m,m,b,a,b,a,a,a,m,m,m,m,m,a,a,m,a,a,a,m,a,0
2.122145,a,b,a,m,b,b,b,m,a,m,b,b,m,b,a,b,m,b,b,m,m,a,a,a,b,m,b,m,b,0
1.4585077,a,m,a,m,b,m,b,b,a,b,b,b,b,b,a,m,m,b,m,m,a,a,a,a,a,m,m,m,m,0
3.009019,a,b,a,m,b,m,b,b,a,a,b,b,b,m,a,a,a,b,m,m,a,a,a,a,a,m,m,m,a,0
0.47091526,m,m,m,m,m,m,m,m,a,a,b,b,m,b,a,a,m,m,m,b,a,m,a,a,a,m,m,m,m,0
3.319213,a,b,a,m,b,b,b,b,a,a,b,b,m,b,a,b,a,b,m,m,a,a,a,a,b,m,b,m,a,0
1.3956264,b,m,a,a,m,b,m,m,a,m,b,b,m,m,a,a,m,m,b,m,m,a,a,a,m,m,b,a,b,0
2.1006255,b,b,a,a,b,m,b,b,m,m,b,a,b,m,b,a,b,m,b,m,a,a,m,a,m,m,a,a,a,0
0.42243013,a,m,m,m,b,b,m,m,a,a,b,b,m,b,a,a,a,a,a,m,a,m,a,a,a,m,b,a,m,0
3.0869474,a,b,m,b,b,b,b,b,a,a,b,b,m,b,a,b,a,m,m,b,a,m,b,a,m,m,b,m,a,0
1.8446391,a,b,a,b,b,b,b,b,a,a,b,b,m,b,a,b,m,m,m,b,a,m,a,a,m,m,b,m,a,0
2.483288,a,b,a,a,b,m,m,b,m,a,b,a,b,b,a,m,m,b,m,b,a,a,m,a,b,m,m,m,a,0
2.6667676,m,a,a,m,b,b,m,a,m,m,b,a,m,m,m,m,m,a,m,m,m,a,m,a,a,m,a,a,a,0
1.6794478,a,b,a,m,b,b,b,b,a,a,b,b,a,b,a,b,a,b,m,b,a,m,a,a,m,m,b,m,m,0
2.1048553,a,b,a,a,b,b,a,a,a,b,b,m,b,m,a,m,m,a,m,m,a,a,a,a,a,a,a,a,m,0
2.1860313,b,b,a,m,m,b,b,b,m,b,b,m,m,b,m,m,m,b,b,b,a,m,b,a,m,m,m,m,a,0
1.8974682,m,a,m,a,m,a,a,m,a,a,a,a,b,m,a,m,a,a,m,m,m,a,a,a,a,m,a,m,a,0
1.9863851,a,b,m,m,b,b,m,a,a,b,b,b,m,m,a,m,a,m,m,m,a,a,a,a,m,m,b,a,m,0
1.6209421,a,b,m,b,b,b,m,b,a,b,b,b,a,b,a,b,a,b,b,b,a,m,b,b,b,b,b,m,b,0
1.0178618,m,b,a,m,a,m,m,b,a,m,b,m,m,b,a,m,m,a,a,m,a,m,b,a,a,m,m,a,a,0
1.6962157,a,b,a,m,b,b,b,b,a,a,b,b,a,b,a,m,a,b,b,m,a,m,a,a,m,m,b,m,m,0
0.10817222,b,b,m,m,b,m,m,b,a,a,b,a,b,b,a,m,m,m,a,m,m,a,a,m,a,m,a,a,a,0
3.7292135,a,b,a,b,b,b,b,b,a,m,b,b,b,b,a,m,a,b,m,m,a,a,a,a,b,m,m,b,m,0
3.5223346,a,b,a,b,b,b,b,b,a,a,b,b,m,b,a,m,a,b,b,m,a,m,a,a,m,m,b,m,m,0
0.79637605,a,b,a,m,b,b,m,b,a,a,b,b,m,b,a,b,a,b,m,b,a,a,a,a,m,m,a,a,a,0
