path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,target
0.7005163,a,a,m,a,b,m,m,a,b,b,m,m,a,m,b,b,m,m,m,b,a,m,b,m,a,b,a,m,m,0
-0.19646433,a,m,a,m,a,m,m,b,m,b,m,m,a,m,b,b,m,a,m,b,b,m,b,m,a,b,a,m,m,0
0.6721908,m,a,b,m,b,m,m,m,a,b,m,m,m,m,b,b,a,m,b,b,a,m,b,m,a,b,a,m,m,0
0.47696376,a,m,a,m,b,m,m,a,b,b,m,a,a,b,b,b,m,m,m,b,a,m,b,m,a,b,m,m,m,0
0.8656886,m,a,a,m,m,b,m,a,a,b,b,m,b,b,b,b,m,a,b,b,m,b,b,m,a,m,m,m,m,0
0.5138908,a,m,m,m,m,m,m,b,b,b,m,m,b,m,m,b,m,a,b,b,a,m,m,a,a,b,a,b,m,0
0.6600627,m,m,a,m,b,m,m,a,m,b,b,m,b,b,b,b,m,a,m,b,m,m,b,m,a,b,a,m,m,0
0.576953,a,m,a,a,m,b,m,a,m,b,m,a,m,b,m,b,m,m,b,b,a,m,m,a,a,m,m,m,m,0
0.9131637,a,m,a,a,m,m,m,a,b,b,m,a,m,m,b,b,m,m,m,b,a,m,m,a,a,b,a,m,m,0
-0.14770538,a,m,m,m,b,m,m,b,m,b,a,b,m,b,b,b,m,m,b,b,b,m,m,m,a,m,a,m,m,0
0.8372718,b,m,a,m,b,m,m,a,m,b,b,m,m,b,b,a,m,m,b,b,b,b,b,m,m,b,a,b,m,0
0.8034533,b,m,b,m,b,m,m,b,m,m,a,m,b,m,m,b,a,a,b,b,m,b,b,m,m,b,a,m,m,0
0.9224338,a,a,a,a,b,m,m,m,a,a,b,m,m,m,b,b,a,m,b,b,a,m,b,a,m,b,m,m,m,0
0.04949013,a,b,b,m,b,m,m,b,a,m,m,b,m,m,b,b,m,m,b,b,b,b,b,a,a,m,a,a,m,0
1.1421897,a,m,a,a,m,m,m,a,b,b,b,b,b,m,b,m,m,m,b,b,a,m,b,a,a,m,m,m,m,0
1.7909693,m,m,a,a,m,b,m,m,b,a,m,m,m,a,m,a,a,m,m,b,m,m,b,m,m,m,m,m,m,0
-0.052210726,m,m,m,m,b,b,m,b,a,b,m,a,m,b,b,b,a,a,b,b,m,b,b,m,a,b,a,b,m,0
0.0071049556,m,m,m,m,m,m,m,b,m,b,a,b,b,b,m,b,m,a,b,b,b,b,b,m,m,m,m,m,m,0
0.95059156,m,a,a,m,b,m,m,a,b,m,m,m,m,m,b,b,m,m,b,b,a,m,b,a,a,m,m,b,m,0
0.7556833,m,a,m,a,b,b,m,m,b,m,b,a,m,m,b,a,a,m,b,b,a,m,b,a,b,b,b,m,b,0
0.5203015,a,m,a,m,b,m,m,a,a,b,b,a,b,b,b,b,m,a,b,b,a,m,b,m,a,b,a,m,m,0
0.26797977,a,a,a,m,b,m,a,m,b,b,m,m,a,m,b,a,m,m,b,b,a,m,b,m,a,b,a,m,m,0
-0.18375799,m,a,m,m,b,m,m,b,b,b,m,b,b,b,b,b,m,m,b,m,m,b,b,a,a,b,m,b,m,0
1.4893382,m,b,b,a,a,m,m,b,a,a,m,m,m,m,b,b,m,a,b,b,m,m,b,m,b,m,m,m,m,0
0.4405248,m,m,a,m,a,b,m,m,b,b,m,a,m,b,b,b,m,m,a,b,a,b,m,m,a,b,a,b,a,0
-0.16960983,a,b,m,m,b,m,m,b,a,b,m,b,b,b,b,b,m,m,b,b,b,m,b,m,m,b,m,m,m,0
0.36827824,a,b,a,m,b,m,m,m,b,b,m,a,m,b,m,b,m,a,m,m,a,m,m,a,b,m,m,b,m,0
0.9855953,a,m,a,a,b,m,m,m,b,m,m,b,m,m,m,a,m,m,a,b,a,m,b,m,a,m,b,b,m,0
0.6300318,a,m,a,a,m,m,m,a,a,a,b,m,m,b,m,b,m,a,m,b,a,m,b,m,a,b,m,m,m,0
0.7991814,m,a,a,m,b,m,m,b,a,b,b,a,b,b,b,b,a,m,b,b,m,m,b,m,a,b,a,m,m,0
1.2871319,m,m,a,a,m,b,m,a,a,b,m,m,b,m,b,a,m,m,m,b,m,m,b,m,a,b,a,m,m,0
0.5812486,a,m,a,m,m,m,m,m,b,b,b,m,b,m,b,a,m,m,b,b,m,m,b,m,a,b,m,b,m,0
0.67998207,a,m,a,m,b,m,m,a,a,b,m,m,m,b,b,b,m,a,m,b,b,m,b,m,a,m,a,m,m,0
-0.0826514,m,m,m,m,b,b,m,b,a,b,a,b,b,b,b,b,m,m,m,b,b,m,b,m,m,b,m,b,m,0
-0.12897298,m,a,b,m,b,m,m,b,b,b,a,b,b,b,m,b,m,m,b,b,a,m,b,a,m,b,m,m,m,0
1.0138439,a,a,a,m,b,m,m,a,a,b,b,b,b,b,b,b,m,m,b,b,a,m,b,a,a,b,m,b,m,0
0.4984072,a,m,m,m,b,m,m,m,a,m,m,m,m,m,b,b,m,a,b,b,m,m,b,a,m,m,a,m,m,0
0.99516606,m,a,a,m,m,b,m,a,a,b,b,m,b,b,b,b,m,m,b,b,a,b,b,m,a,m,m,m,m,0
1.5447657,m,m,m,m,m,b,m,b,b,a,m,m,a,a,m,a,m,m,m,b,a,m,m,m,m,m,m,m,m,0
0.8293948,m,m,m,a,m,m,m,a,b,a,m,m,m,b,m,a,a,m,b,b,a,b,m,a,a,m,m,b,m,0
-0.14247538,m,b,m,m,b,m,m,b,m,b,b,b,b,m,b,b,b,m,b,b,b,m,b,m,a,m,m,b,m,0
-0.03895597,m,m,b,m,m,b,m,b,b,b,m,b,b,b,b,b,m,a,b,b,b,m,b,m,m,m,m,m,m,0
0.57155627,m,a,m,m,m,m,m,a,b,a,b,a,m,m,b,b,a,m,b,b,a,m,m,m,m,m,a,m,b,0
0.32711357,m,b,a,m,b,b,m,b,a,b,m,b,b,m,b,b,m,m,b,b,b,b,b,m,a,b,m,b,m,0
0.93492794,m,b,a,m,a,m,m,b,a,a,m,a,m,m,b,b,m,a,b,b,m,m,b,a,a,b,a,m,m,0
0.15588568,m,a,a,m,b,m,m,b,b,b,m,a,m,b,b,b,m,m,b,b,a,m,b,a,a,b,a,m,m,0
-0.1387484,a,b,a,m,m,m,m,b,a,b,m,m,b,a,b,b,m,m,b,b,b,m,m,m,a,b,a,a,m,0
0.17574501,a,m,a,a,m,m,m,m,b,b,m,a,a,b,b,b,m,a,m,b,a,m,b,m,a,b,m,m,m,0
0.5749446,a,m,b,m,m,m,m,a,m,b,b,a,m,m,m,b,a,a,b,b,a,m,m,a,m,m,a,m,b,0
0.01842724,m,b,a,m,m,m,m,b,b,m,m,m,m,m,b,a,m,a,b,m,b,a,b,m,a,b,a,b,m,0
1.3663181,m,m,m,a,b,m,m,m,b,a,m,b,b,m,b,a,m,m,b,b,a,b,b,a,a,m,a,b,m,0
0.29513097,a,m,a,a,b,m,m,m,m,b,b,a,a,m,b,b,m,a,a,b,a,a,b,m,a,b,a,m,m,0
-0.036873057,m,b,a,m,a,m,a,b,b,b,m,m,m,m,b,b,m,m,b,b,b,m,b,m,m,m,m,m,m,0
1.1405653,a,m,a,a,b,m,m,m,a,m,b,m,b,m,b,a,m,m,b,b,a,m,m,a,m,b,m,m,m,0
0.6929968,m,a,a,m,m,m,m,m,m,a,m,a,b,m,b,a,a,m,b,b,a,m,b,a,m,b,m,m,b,0
-0.005950367,m,a,b,m,b,m,m,b,b,b,m,a,a,b,b,b,m,m,b,b,a,b,m,m,m,b,a,b,m,0
0.017558767,a,m,m,m,m,m,m,b,a,m,m,b,b,m,b,b,m,m,b,b,b,m,m,m,a,b,a,m,m,0
0.24482939,a,m,a,a,b,m,m,m,m,b,m,a,a,m,b,b,m,a,m,b,a,a,b,m,a,b,a,m,m,0
0.2135615,m,m,b,b,b,m,m,b,a,b,a,m,m,b,m,b,a,a,b,b,a,b,b,m,m,m,a,m,m,0
-0.15610576,a,b,b,m,b,m,m,b,b,b,m,b,b,b,b,b,m,a,m,b,b,m,b,m,b,m,m,m,m,0
0.9310148,m,m,m,m,m,m,m,a,a,m,m,m,m,m,b,b,a,m,b,b,a,m,b,m,a,b,a,m,m,0
0.80721074,a,m,a,a,m,m,m,b,b,b,b,m,a,m,b,b,m,m,a,m,a,m,b,a,a,b,m,b,m,0
0.09096994,a,b,m,m,m,m,m,b,b,b,m,a,a,b,b,b,b,a,b,m,m,m,b,m,a,b,m,m,m,0
0.7359027,b,a,b,a,b,m,m,a,b,a,m,m,b,a,b,a,m,m,b,m,a,m,b,a,a,m,a,b,m,0
-0.14170778,m,m,a,a,m,m,m,b,b,b,m,m,a,m,b,b,m,m,b,b,b,m,b,m,a,b,m,m,m,0
0.73984826,a,m,m,a,b,m,m,a,b,b,m,m,a,m,b,b,m,a,b,b,a,m,b,m,a,b,a,m,m,0
0.14944795,m,m,m,m,b,m,m,m,m,b,m,a,m,b,m,b,m,a,b,b,m,m,b,m,m,b,a,b,m,0
-0.032990042,a,b,a,m,a,m,m,b,a,b,m,m,m,a,b,b,m,m,b,b,b,m,m,m,a,b,a,m,m,0
-0.20369738,m,b,m,m,m,m,b,b,b,b,m,b,b,b,b,b,b,m,b,b,b,m,b,a,a,b,m,b,m,0
1.0656765,m,b,a,m,m,m,m,m,a,b,b,m,b,m,b,b,a,m,b,b,b,m,b,m,m,b,a,b,m,0
0.15462759,m,a,a,m,b,m,m,m,b,b,m,a,m,b,b,b,m,m,b,b,a,m,b,a,a,b,a,m,m,0
0.6893944,a,m,a,m,m,m,m,a,a,a,b,m,m,b,b,a,m,a,b,b,a,m,b,m,a,b,a,m,m,0
0.19154595,m,b,a,m,m,m,m,b,a,b,m,a,m,b,b,b,m,m,b,m,m,b,b,m,a,b,m,b,m,0
1.4079834,m,b,b,m,m,m,m,b,m,m,m,m,m,m,b,b,m,a,b,b,b,m,b,m,a,m,m,m,m,0
0.97415185,a,m,a,m,b,m,m,m,a,b,b,a,b,m,b,b,m,m,b,m,a,m,b,m,a,b,m,b,m,0
-0.08004999,m,a,m,m,b,m,m,m,m,b,m,a,m,b,b,b,m,a,b,b,a,m,b,m,m,b,a,b,m,0
0.53824544,m,b,m,m,m,m,m,b,b,a,m,m,a,m,b,a,m,a,b,m,b,m,m,a,a,b,a,b,m,0
0.30029732,b,m,a,m,b,m,m,b,m,b,m,a,b,b,m,b,a,a,b,m,m,m,b,m,m,b,a,b,m,0
-0.087899946,a,m,m,m,a,m,m,b,m,b,b,b,b,m,b,b,m,m,b,b,b,m,m,m,a,b,a,a,m,0
0.8558126,a,m,a,a,m,m,m,a,a,b,m,m,m,m,b,m,m,a,b,b,a,a,b,m,a,b,a,m,m,0
0.74558926,a,m,a,a,b,m,m,a,a,m,m,m,a,m,b,m,m,a,m,b,m,m,m,m,a,m,a,m,m,0
0.65691674,a,m,a,m,a,m,m,m,a,a,b,m,a,m,m,a,m,a,b,b,a,m,m,a,a,b,a,m,m,0
0.22627406,a,a,m,m,b,m,m,b,m,b,m,b,m,b,b,b,m,m,b,b,m,m,b,m,a,b,a,b,m,0
0.5671437,m,m,a,m,m,m,m,b,b,b,m,m,b,m,b,b,m,m,b,b,a,m,m,m,a,b,a,b,m,0
-0.14725633,a,b,b,a,m,m,m,b,b,b,b,m,a,m,b,b,m,m,b,b,b,a,b,b,a,a,m,m,m,0
0.7593621,a,a,a,m,b,m,m,m,a,m,b,m,b,m,b,m,m,m,b,b,m,m,b,m,a,b,a,m,m,0
1.3205298,m,a,m,a,b,m,m,a,b,m,m,b,m,b,b,b,m,m,b,b,a,m,b,a,a,m,m,b,m,0
-0.020689819,a,m,m,m,m,m,m,b,a,m,m,b,b,m,b,b,m,m,b,b,b,m,m,m,a,b,a,m,m,0
-0.18537943,a,b,b,m,b,a,m,b,m,b,m,a,m,m,b,b,b,m,b,b,b,b,b,m,a,m,m,m,m,0
0.7962746,b,a,b,a,b,m,m,a,b,m,m,m,a,m,b,a,m,m,b,b,a,m,b,m,a,b,m,b,m,0
-0.20580705,a,m,m,m,b,m,m,b,a,b,b,m,b,m,b,b,m,m,b,b,b,m,m,m,m,b,m,m,m,0
0.18247561,a,b,a,b,m,m,m,b,b,b,m,a,a,m,b,a,m,a,b,m,b,m,b,m,a,b,m,m,m,0
-0.03174232,m,b,m,a,b,m,m,m,b,b,m,m,a,m,b,b,b,m,b,b,b,m,b,m,a,b,b,b,m,0
-0.18999812,a,b,m,m,b,m,m,b,a,b,m,m,b,b,b,b,m,m,b,b,b,m,m,m,a,b,m,m,m,0
-0.1041735,m,m,m,m,m,b,m,b,a,a,m,b,b,m,b,b,m,m,b,b,b,b,b,m,a,m,a,m,m,0
0.74630207,m,m,m,a,b,m,m,a,b,b,m,a,m,m,b,b,m,a,m,b,a,m,b,a,a,b,a,m,m,0
-0.12610134,m,m,a,a,m,m,m,b,b,m,m,m,a,m,b,b,m,m,b,b,b,m,b,m,a,b,m,m,m,0
0.8774848,m,m,a,m,b,m,m,m,m,b,m,m,b,b,m,b,m,m,m,b,a,m,b,m,a,m,a,m,m,0
-0.058700595,a,m,m,m,b,m,m,b,a,b,m,b,m,m,b,b,m,a,m,b,b,m,b,m,m,b,m,m,m,0
0.63925165,m,m,a,m,b,m,m,a,b,b,b,m,b,b,b,b,m,m,b,b,m,b,b,m,a,b,a,m,m,0
1.1149955,m,b,b,a,m,b,a,a,b,a,m,m,a,b,a,a,m,a,b,m,a,m,m,a,a,m,m,m,m,0
0.9676941,a,m,m,m,b,b,m,a,b,b,m,a,a,b,m,b,m,a,m,b,a,a,b,a,b,m,m,m,m,0
0.16330785,b,m,b,m,a,m,m,b,b,b,m,m,m,b,b,b,m,m,b,b,m,b,b,m,a,b,a,b,m,0
0.0371989,m,b,a,a,m,m,m,b,m,m,m,m,m,m,b,a,m,a,b,m,b,m,b,m,a,b,a,b,m,0
0.6230139,a,m,m,m,m,m,m,m,a,b,b,m,a,b,b,b,a,a,m,b,a,m,m,a,b,b,a,m,m,0
-0.08464235,b,m,b,b,b,m,m,b,b,b,m,a,m,b,b,b,m,m,m,b,m,b,m,m,m,b,m,m,m,0
1.0032551,a,a,a,a,b,m,m,a,a,m,m,m,b,m,m,b,m,m,b,b,m,m,b,m,a,b,a,m,m,0
0.6957387,m,m,a,m,m,m,m,m,a,b,m,b,b,m,b,b,m,a,b,b,b,m,b,m,m,b,a,m,m,0
-0.085448205,a,b,a,m,m,m,m,b,m,b,m,b,b,a,b,m,m,m,b,b,b,m,b,m,a,b,a,m,m,0
0.6678258,a,a,a,m,m,m,m,m,b,m,b,m,b,m,b,b,m,m,b,b,a,m,m,m,a,b,a,b,m,0
0.38353086,b,a,a,m,b,m,m,m,m,b,b,m,m,m,b,b,m,a,b,b,a,b,b,m,m,b,a,b,m,0
-0.1797295,a,m,b,m,a,m,m,b,a,b,m,m,m,b,b,b,m,m,b,b,b,m,b,a,m,b,a,m,m,0
-0.13737091,m,b,b,m,b,m,m,b,a,b,m,m,b,m,b,b,m,m,b,b,b,b,b,m,a,m,a,m,m,0
1.0942321,a,m,a,a,b,m,m,m,a,b,m,a,b,b,b,b,m,m,b,b,m,m,b,m,a,b,a,m,m,0
0.7912672,m,m,m,m,m,m,m,b,a,m,m,m,b,m,b,b,a,a,b,b,a,m,m,m,m,b,a,b,m,0
0.37895918,a,m,a,m,b,m,m,a,a,b,b,a,m,b,b,b,m,m,b,b,a,m,b,m,a,b,a,m,m,0
1.1208586,a,m,a,a,b,m,m,m,a,b,m,a,b,m,b,b,a,m,b,b,m,m,b,m,a,b,a,m,m,0
1.7263263,m,b,m,m,m,m,m,b,a,a,m,m,m,m,b,a,m,a,b,b,b,m,b,m,a,m,m,m,m,0
0.96785855,a,a,m,m,b,m,m,a,a,a,b,m,a,m,b,a,m,m,b,b,a,a,b,m,a,b,a,m,m,0
0.62255,a,m,a,a,a,m,m,a,a,a,m,m,a,m,b,a,m,a,b,b,a,m,m,m,a,b,a,m,m,0
-0.15054062,m,b,a,m,m,m,m,b,b,b,b,b,b,m,b,b,m,a,b,b,b,m,b,m,m,m,m,m,m,0
-0.094294995,a,b,m,m,m,m,m,b,a,b,m,m,b,a,b,b,m,m,b,b,b,m,m,m,a,b,a,m,m,0
-0.18663146,m,m,a,a,m,a,m,b,b,b,b,m,a,m,b,b,b,m,b,b,b,m,b,m,a,b,m,b,m,0
0.68864894,m,a,b,m,m,m,m,a,b,a,m,m,m,m,b,b,a,m,b,b,a,m,m,a,m,m,a,m,b,0
0.9057473,a,m,a,m,m,m,m,m,m,b,b,m,b,m,m,b,m,a,b,m,a,m,b,m,a,b,a,m,m,0
0.52061975,m,m,b,b,b,m,m,m,m,b,m,m,a,b,b,b,a,m,b,b,a,m,b,m,a,m,a,m,m,0
0.10320573,m,b,a,m,b,a,m,b,b,b,b,a,m,m,b,a,m,a,b,m,b,m,b,a,a,b,b,b,m,0
0.6763352,a,m,m,a,b,m,m,a,b,b,m,m,a,m,b,b,m,a,b,b,a,m,b,a,a,b,a,m,m,0
0.35452104,a,b,m,m,m,m,a,b,b,b,m,a,a,b,b,m,m,a,m,m,m,m,b,m,a,b,m,m,m,0
-0.13064618,b,a,b,a,m,m,m,b,b,m,a,b,b,b,b,a,m,m,b,m,m,b,m,a,a,m,m,b,m,0
-0.055643514,b,b,a,m,b,m,m,b,m,a,m,m,b,m,b,a,m,m,b,m,b,m,m,a,m,b,a,b,m,0
0.12189347,a,m,b,m,b,m,m,b,a,a,m,b,m,m,b,b,m,m,m,b,b,b,b,a,a,m,a,a,m,0
1.0218052,a,a,a,m,b,m,m,m,m,m,m,m,b,b,m,b,m,m,b,m,a,m,b,m,a,b,a,m,m,0
1.2380859,b,a,m,a,b,m,m,m,b,a,a,b,b,m,b,a,m,m,b,b,a,b,b,a,a,m,a,b,m,0
1.0264623,a,m,a,a,b,m,m,a,b,m,m,m,b,m,b,b,m,m,b,b,a,m,b,a,a,b,a,m,m,0
-0.08606095,b,a,b,m,b,b,m,m,b,b,m,a,a,b,b,b,a,m,b,b,a,b,b,a,m,b,a,b,m,0
0.8283599,m,m,m,a,b,m,m,m,b,m,m,b,a,b,b,b,m,m,b,b,a,m,b,a,a,m,m,b,m,0
0.68316567,m,m,a,a,m,b,m,m,m,b,m,m,b,m,b,a,m,a,m,b,a,b,m,m,m,m,m,m,m,1
1.0295967,m,b,b,a,m,m,m,m,b,a,m,a,a,m,b,b,m,a,m,b,b,m,b,m,a,m,m,m,m,1
1.102295,m,b,b,a,a,m,m,b,b,a,a,m,a,m,m,b,m,a,b,b,m,b,m,a,m,m,a,m,m,1
0.2831168,b,b,m,a,b,b,b,b,b,b,a,b,m,b,m,a,m,m,b,a,m,b,a,a,b,m,m,b,m,1
0.07821654,m,b,b,m,b,m,b,m,b,a,a,b,a,m,a,a,a,m,m,a,m,b,b,a,a,a,b,b,b,1
-0.09058392,m,b,b,a,m,m,a,b,b,a,a,m,m,m,m,a,a,a,m,m,b,m,a,a,m,m,a,b,m,1
0.7155533,b,b,b,a,a,b,m,m,b,a,m,b,a,m,m,b,m,a,a,m,m,m,m,a,a,a,m,b,a,1
1.7300675,b,b,m,a,m,b,m,b,m,a,m,m,b,m,a,a,a,m,m,b,b,b,b,a,b,m,m,m,m,1
0.3546719,b,m,b,a,b,m,m,b,b,a,a,b,a,m,b,b,a,m,a,b,b,b,b,m,m,b,a,b,m,1
0.51317465,b,b,b,m,b,m,m,b,b,b,m,m,m,m,b,a,m,b,b,m,a,b,b,m,m,m,a,b,m,1
1.6005936,m,m,b,a,a,b,m,m,b,a,m,m,a,m,m,a,a,a,m,b,m,m,m,m,m,m,m,m,m,1
0.19097736,b,b,b,m,m,m,a,b,b,m,a,m,a,m,b,b,m,a,a,m,m,b,b,m,b,m,m,b,m,1
-0.113381565,m,b,b,m,m,b,m,b,a,b,m,m,a,m,b,b,m,a,b,b,b,b,b,m,b,b,a,b,m,1
1.0340152,b,b,b,m,a,b,a,b,b,a,a,m,a,m,a,a,a,a,m,m,a,b,m,a,b,a,m,m,m,1
1.0302217,m,b,b,m,a,a,m,b,b,b,m,m,a,m,b,b,m,a,b,a,a,m,m,a,a,a,a,b,m,1
0.074974574,m,b,b,m,b,b,b,b,b,b,m,m,a,b,b,a,m,m,a,b,a,b,b,m,b,b,m,b,m,1
0.37912816,m,b,m,m,a,m,a,m,b,b,m,m,a,m,m,b,m,a,b,m,a,m,m,a,b,m,b,b,m,1
0.50316775,b,b,b,m,m,m,a,b,b,a,a,m,a,m,b,a,m,a,a,m,m,b,b,a,m,b,m,b,m,1
1.4743937,a,b,b,a,b,b,a,b,b,a,m,m,a,m,m,a,a,a,a,m,b,m,m,a,a,m,b,m,b,1
0.94616896,b,b,b,m,a,b,a,b,b,a,a,m,a,b,m,b,a,a,b,a,m,b,b,a,b,m,a,b,b,1
0.48647666,m,b,b,m,m,b,a,a,b,a,m,m,a,m,m,a,m,a,a,m,a,m,a,a,a,m,m,b,m,1
0.068902604,m,b,b,a,m,m,m,b,b,b,a,m,a,b,m,b,m,m,m,b,b,b,b,m,a,m,m,b,m,1
0.20500916,m,m,m,m,b,b,b,b,b,b,a,b,a,b,b,a,m,b,b,a,m,b,m,a,a,a,m,b,m,1
0.8299785,m,b,m,a,a,m,m,m,b,m,m,m,a,m,m,b,m,a,a,b,a,m,m,a,a,a,m,m,m,1
-0.037593503,b,b,b,m,m,b,a,b,b,a,a,m,a,m,m,a,m,a,b,a,a,b,m,m,b,m,m,m,m,1
0.9563892,m,b,a,a,m,a,m,m,m,a,m,m,m,m,b,b,m,a,b,m,m,m,m,a,a,m,a,m,m,1
