path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,target
26.604744,b,b,a,b,b,m,a,b,b,m,m,b,m,a,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
24.76008,m,b,a,b,b,b,a,b,m,a,m,b,b,a,m,b,m,b,m,b,a,b,b,b,b,b,m,b,m,0
28.774677,a,b,a,b,m,b,a,b,m,a,m,m,b,a,a,b,m,b,b,b,b,b,m,b,b,a,m,m,m,0
28.19265,b,b,a,b,b,b,m,b,b,a,m,b,m,b,a,b,a,b,b,b,m,b,b,b,b,b,b,m,b,0
10.544483,b,b,a,b,b,b,a,b,b,a,a,b,m,m,a,b,a,b,b,b,m,b,a,b,b,b,m,b,a,0
33.356483,m,b,m,b,b,b,a,b,m,a,m,b,m,a,a,m,a,b,m,b,m,b,m,m,b,b,m,b,m,0
10.959881,b,b,a,b,b,b,a,b,b,a,a,m,a,a,a,b,b,m,m,b,a,b,m,b,b,m,m,m,a,0
30.770159,b,m,a,b,b,b,a,m,b,a,m,m,b,m,a,b,m,b,b,b,a,b,m,b,b,b,m,b,b,0
8.249188,b,b,a,b,b,m,a,b,b,a,m,b,m,m,a,b,b,b,m,m,m,b,m,b,b,b,m,b,a,0
32.411892,m,b,m,b,m,b,b,b,m,b,m,b,b,a,b,b,b,b,m,b,b,b,b,m,b,b,m,b,m,0
33.84671,m,m,b,b,b,b,b,b,b,b,m,m,m,a,m,b,a,b,m,b,m,b,b,b,b,b,a,m,b,0
13.637061,b,b,a,b,b,b,a,b,b,a,m,b,a,a,a,b,m,m,m,m,a,b,m,b,b,b,m,b,a,0
10.525744,b,b,a,b,b,b,a,b,b,a,a,b,m,m,a,b,a,m,b,b,b,b,m,b,b,m,m,m,a,0
22.960472,m,b,a,b,b,b,a,b,m,a,m,b,m,a,a,b,b,b,m,b,m,b,m,b,b,m,b,b,a,0
28.525318,b,b,a,b,b,b,a,b,m,a,m,b,m,m,a,m,m,b,m,b,m,b,m,b,b,b,m,b,b,0
29.315193,b,a,a,b,b,b,a,m,m,a,m,b,m,a,a,b,b,b,b,b,a,b,b,b,b,b,m,m,b,0
6.7092857,b,b,a,b,b,b,m,b,b,a,m,b,m,a,a,m,a,b,b,b,a,b,a,b,b,b,m,b,a,0
33.37766,a,m,b,b,m,b,a,b,b,m,m,b,b,b,b,b,m,m,a,b,b,b,b,a,b,b,a,m,m,0
5.5546365,b,m,a,b,b,m,a,b,b,a,a,m,a,m,m,a,a,b,m,b,a,b,a,b,b,b,m,b,a,0
25.124954,b,b,a,b,b,b,a,b,b,a,m,b,b,m,a,b,b,b,b,b,b,b,b,b,b,b,b,b,m,0
12.394714,b,b,a,b,b,b,a,b,b,a,a,b,m,a,a,b,m,m,m,b,a,b,b,b,b,b,m,b,a,0
34.878754,a,b,b,b,m,b,a,m,b,m,m,b,b,m,m,b,a,b,a,b,b,b,b,a,b,b,m,m,m,0
10.115095,b,m,a,b,b,b,m,b,b,a,a,b,a,a,a,m,a,b,b,b,m,b,m,b,b,b,m,b,a,0
12.419044,m,m,a,m,m,b,b,m,b,m,a,m,m,b,m,m,a,m,b,m,a,b,a,a,m,b,a,b,a,0
32.885475,b,b,m,b,m,b,m,b,b,m,m,b,b,a,a,b,m,m,a,b,b,b,b,b,b,m,a,m,b,0
10.603981,b,b,a,b,b,b,a,b,b,a,m,b,a,b,a,b,m,b,m,m,m,b,m,b,b,b,m,b,a,0
34.382446,m,b,b,b,a,b,a,b,b,m,m,b,b,m,b,b,m,b,m,b,b,b,b,a,b,b,a,m,b,0
35.103027,a,m,b,b,m,b,a,m,b,a,m,b,b,m,m,b,a,m,m,b,b,b,b,b,b,b,a,m,b,0
15.024325,b,b,a,b,m,b,a,b,b,a,a,m,a,a,a,b,b,m,m,m,a,b,a,b,b,b,m,b,a,0
8.930504,b,b,a,b,b,b,a,b,b,a,a,m,a,m,a,b,m,m,b,m,a,b,m,b,b,b,m,b,a,0
29.34815,b,b,a,b,b,b,m,b,m,a,m,b,m,m,a,b,b,b,b,b,a,b,b,b,b,b,b,b,b,0
28.632696,b,m,a,b,b,m,m,b,b,a,m,b,m,b,a,b,m,b,b,b,m,b,b,b,b,m,m,b,m,0
32.16719,m,m,m,b,m,b,m,b,b,m,m,m,b,m,b,b,b,b,m,b,m,b,b,m,b,m,m,m,b,0
34.30877,m,m,b,m,b,b,a,m,b,m,m,b,b,a,m,b,m,m,m,b,b,b,b,m,b,b,a,m,m,0
30.672562,b,b,a,b,b,b,a,b,b,a,m,b,m,a,a,b,a,b,b,b,a,m,m,b,b,b,m,m,b,0
28.855639,m,b,a,b,b,b,b,b,m,a,m,b,m,m,m,b,a,b,b,b,a,m,b,m,b,b,m,b,m,0
24.77526,m,b,a,b,b,b,a,b,b,a,m,b,b,a,m,b,m,b,m,b,a,b,b,b,b,b,m,b,m,0
31.64729,b,m,m,b,b,b,a,m,b,a,m,b,b,a,a,b,a,m,m,b,m,b,b,b,b,b,a,a,m,0
9.498321,b,b,a,b,b,b,a,b,b,a,a,m,a,a,a,b,b,m,m,b,a,b,m,b,b,b,m,b,a,0
27.112299,b,b,a,b,b,b,a,b,b,a,m,b,b,a,a,b,b,b,m,b,m,b,b,b,b,b,m,b,b,0
28.137663,b,b,a,b,b,b,a,b,b,a,m,b,m,m,a,b,b,b,b,b,a,b,b,b,b,b,b,m,b,0
30.24745,b,m,m,b,b,b,a,m,m,a,m,b,m,m,a,b,b,b,b,b,m,b,b,b,b,b,m,b,b,0
25.337751,m,b,a,b,b,b,m,b,b,a,m,b,m,a,m,b,a,b,m,m,a,b,m,b,b,a,m,b,a,0
20.454836,b,b,a,b,b,b,m,b,m,a,m,b,m,a,a,b,m,b,b,b,m,b,m,b,b,b,m,b,a,0
4.410862,b,b,a,b,b,m,a,b,b,a,m,m,m,b,b,b,m,b,b,b,m,b,a,b,b,m,m,b,a,0
6.719196,b,b,a,b,b,m,b,b,m,a,m,b,m,a,a,a,a,m,b,b,a,b,a,m,b,m,m,b,a,0
28.61804,b,b,a,b,b,b,a,b,b,m,m,b,m,b,a,b,b,b,b,b,b,b,b,b,b,b,m,b,b,0
4.225514,b,b,a,b,m,b,a,b,b,a,m,m,m,a,m,b,a,b,b,m,m,b,a,b,b,m,m,b,a,0
5.429853,b,b,a,b,m,b,b,b,b,a,m,b,m,m,b,b,a,b,m,m,a,b,a,a,b,a,m,b,a,0
18.22407,b,b,a,b,b,b,a,b,b,a,m,b,a,m,a,b,a,m,m,m,a,b,m,b,b,b,m,b,a,0
32.02187,m,b,m,m,b,b,a,m,b,a,m,b,b,m,a,b,a,b,a,b,b,b,b,b,b,b,a,a,b,0
29.175678,b,a,m,b,b,b,b,m,b,b,m,m,m,m,a,b,b,m,b,b,m,b,b,b,b,b,m,m,b,0
32.19493,m,m,b,b,b,b,a,m,b,a,m,b,b,a,m,b,a,b,a,b,b,b,b,b,b,b,a,m,b,0
33.751884,m,b,b,b,m,b,a,b,b,m,m,b,b,b,b,b,m,m,m,b,b,b,b,m,b,b,a,m,b,0
30.38358,b,m,m,b,b,m,m,b,b,m,m,b,m,a,a,b,m,b,b,b,a,b,b,b,b,m,m,b,m,0
25.507664,m,m,a,b,b,b,b,b,a,a,m,m,b,a,a,b,m,b,m,b,a,b,m,b,b,b,m,b,a,0
30.781517,b,m,a,b,b,b,a,m,m,a,m,b,a,a,a,b,b,b,a,b,a,b,b,m,b,m,m,m,b,0
25.813377,b,m,a,b,b,b,m,b,b,a,m,b,m,a,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
24.975096,b,b,m,b,b,b,a,b,b,a,m,b,a,a,a,b,a,b,m,b,m,b,b,b,b,m,m,b,b,0
8.532564,b,b,a,b,b,b,a,m,b,a,a,b,a,a,a,b,m,b,m,b,a,b,a,b,b,m,m,m,a,0
13.724761,b,b,a,b,b,b,a,b,b,a,m,m,a,m,a,b,b,m,m,b,a,b,m,b,b,b,m,b,a,0
27.204002,b,b,a,b,b,b,a,b,b,a,m,b,m,m,a,b,b,b,b,b,b,b,b,b,b,b,m,b,b,0
10.27268,b,b,a,b,b,b,a,b,a,a,m,b,a,m,a,b,b,b,m,b,m,b,m,b,b,b,b,b,a,0
27.748009,m,m,a,b,b,b,b,b,a,a,m,m,b,a,m,b,m,b,m,b,m,b,b,b,b,a,m,b,a,0
5.283209,m,m,a,b,b,b,b,b,b,a,m,m,m,m,a,a,m,b,m,b,a,b,a,a,b,m,m,m,a,0
27.847273,a,b,a,b,m,b,a,b,a,a,m,m,m,a,m,b,m,b,m,b,m,b,m,b,b,m,m,b,a,0
33.096252,b,m,a,m,m,b,a,b,m,a,a,b,m,m,a,m,a,m,m,b,m,b,m,a,m,b,a,b,b,0
29.089338,m,m,a,m,m,m,a,m,b,a,m,m,b,a,a,b,a,b,m,b,m,m,m,b,b,a,m,b,m,0
5.9663396,b,b,a,b,b,b,b,b,m,a,m,m,a,a,a,a,a,b,b,b,a,b,a,b,b,m,m,b,a,0
24.296698,b,b,a,b,b,b,a,b,a,a,m,b,m,m,a,b,b,b,m,b,m,b,m,b,b,m,b,b,a,0
34.408173,a,b,b,b,m,b,a,b,b,m,m,b,b,m,b,b,m,b,m,b,b,b,b,a,b,b,m,m,m,0
24.428255,m,b,a,b,b,b,a,b,b,a,m,b,m,a,m,b,a,b,b,b,a,b,m,b,b,b,m,b,a,0
29.624514,b,b,a,b,b,b,m,m,b,m,m,m,a,a,a,b,b,b,b,b,a,b,b,b,b,b,b,b,m,0
28.331509,b,b,a,b,b,b,b,b,b,b,m,b,m,a,a,b,b,m,b,b,m,b,b,b,b,b,m,b,b,0
30.062403,b,b,m,b,m,b,m,b,b,a,m,b,m,m,a,b,a,b,b,b,a,m,m,b,b,b,m,b,b,0
30.859337,b,m,m,m,b,b,a,b,b,a,m,b,m,m,a,b,a,b,m,b,a,b,b,b,b,b,m,b,b,0
29.983316,b,b,a,b,b,b,a,b,b,m,m,b,m,m,m,b,b,b,b,b,m,b,b,b,b,b,b,b,m,0
32.87873,m,b,b,m,m,b,a,b,b,m,m,b,b,a,b,b,a,b,m,b,b,b,b,b,b,m,a,m,m,0
30.766941,b,b,a,b,b,a,b,b,b,m,m,b,m,m,m,b,b,b,m,b,b,b,b,b,b,m,b,b,b,0
29.351393,b,b,m,b,b,b,a,b,m,a,m,b,b,a,a,b,a,b,b,b,a,b,b,b,b,b,m,b,b,0
6.6207566,b,b,a,b,b,b,a,b,b,a,m,b,m,a,m,b,a,b,m,b,m,b,a,m,b,a,m,b,a,0
16.515814,b,b,a,b,b,b,a,b,b,a,a,b,a,m,a,b,a,b,b,b,m,b,m,b,m,b,m,b,a,0
9.373089,b,b,a,b,b,b,a,b,b,a,m,b,a,m,a,b,a,b,m,b,m,b,m,b,b,m,m,b,a,0
32.00823,m,m,b,b,b,b,a,b,b,a,m,b,b,m,a,b,m,m,a,b,b,b,b,b,b,b,a,b,m,0
22.244919,b,m,a,b,b,b,a,m,a,a,m,m,b,m,a,b,b,b,m,b,a,b,b,b,b,b,b,b,a,0
30.062403,b,b,m,b,m,b,m,b,b,a,m,b,m,m,a,b,a,b,b,b,a,m,m,b,b,b,m,b,b,0
28.001202,b,b,a,b,b,b,a,b,m,a,m,b,m,b,a,b,b,b,b,b,a,b,b,b,b,b,m,b,b,0
32.234142,m,m,m,b,m,b,a,m,b,a,m,b,b,m,a,b,a,m,m,b,b,b,b,b,b,b,a,m,m,0
22.11605,m,b,a,b,b,b,a,b,m,a,m,b,b,a,m,b,a,b,b,b,m,m,m,b,b,a,m,b,a,0
28.68816,b,m,a,b,b,m,a,m,m,a,m,b,m,b,a,b,b,b,b,b,a,b,b,b,b,m,b,b,m,0
3.322693,b,m,a,m,b,m,a,b,b,a,a,b,m,a,a,a,a,b,a,m,a,m,a,b,b,a,a,b,a,0
30.253582,b,b,a,b,b,m,a,b,b,m,m,b,b,a,m,b,b,b,m,b,m,b,b,b,b,b,b,b,b,0
27.594025,b,a,a,b,b,b,a,b,a,a,m,b,m,m,a,b,a,b,m,b,a,b,b,b,m,b,m,b,b,0
32.616146,b,a,m,b,b,b,a,b,m,a,m,b,m,b,a,m,m,b,m,b,a,b,b,b,b,a,m,m,b,0
25.551157,b,m,a,b,b,b,a,b,m,a,m,b,b,b,m,b,b,b,b,b,m,b,b,b,b,b,m,b,b,0
28.957138,b,b,a,b,b,b,a,b,m,a,m,b,m,m,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
26.994076,m,b,a,b,b,b,b,b,m,m,m,b,m,a,a,b,b,b,b,b,m,b,b,b,b,b,m,b,m,0
31.874495,m,m,a,m,m,b,a,b,a,a,m,m,b,a,m,b,m,b,m,b,a,m,m,b,b,b,m,b,m,0
10.834179,b,b,a,b,b,b,a,b,b,a,m,m,a,a,a,b,a,m,m,m,a,b,m,b,b,b,m,b,a,0
9.835177,b,b,a,b,b,b,a,b,b,a,m,b,m,b,a,b,a,b,m,m,m,b,a,b,b,b,m,b,a,0
14.160764,b,b,a,b,b,b,a,b,b,a,a,b,m,m,a,m,b,m,b,b,m,b,m,b,b,b,a,m,a,0
36.007904,a,m,b,b,a,b,b,b,b,m,m,b,b,m,b,b,m,b,m,b,b,b,b,m,b,b,a,m,b,0
26.405533,b,b,a,b,b,b,b,b,b,a,m,b,m,m,a,b,a,b,m,b,a,b,b,b,b,b,b,b,b,0
27.574713,b,b,a,b,b,b,a,b,b,a,m,b,m,b,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
24.774242,m,m,a,b,b,b,m,b,m,a,m,m,m,a,m,b,m,b,m,b,a,b,m,b,b,b,m,b,m,0
13.258366,b,b,a,b,b,b,a,b,b,a,a,b,a,a,a,b,m,m,m,b,a,b,m,b,b,b,m,b,a,0
11.874959,b,m,a,m,b,b,a,b,b,a,a,m,m,a,a,m,a,b,m,b,a,b,m,b,b,b,m,b,a,0
16.094402,b,b,a,b,b,b,a,b,b,a,a,b,a,m,a,b,m,m,m,m,a,b,m,b,b,m,m,b,a,0
28.413658,b,b,a,b,b,b,a,b,b,a,m,b,m,b,a,b,a,b,m,m,m,b,m,b,b,b,m,b,b,0
24.645168,m,b,a,b,b,b,a,b,a,a,m,m,m,a,m,b,m,b,m,b,a,b,b,b,b,m,m,b,m,0
28.386488,b,b,a,b,b,b,m,b,b,a,m,b,m,m,a,b,a,b,b,b,m,m,b,b,b,b,b,b,m,0
12.437643,b,b,a,b,b,b,a,b,m,a,m,b,a,a,a,m,m,m,m,m,a,b,m,b,b,b,m,b,a,0
28.620321,m,m,m,m,b,b,a,b,m,a,m,b,m,a,a,b,a,b,m,b,m,b,b,b,b,b,m,b,m,0
15.817029,b,b,a,b,b,b,a,b,b,m,a,m,a,a,a,b,a,m,m,m,a,b,m,b,b,b,m,b,a,0
13.808476,b,b,a,b,b,b,a,m,b,a,a,b,a,a,a,b,a,m,m,b,a,b,m,b,b,b,m,m,a,0
28.017166,b,b,a,b,b,m,a,m,m,a,m,b,m,b,a,b,a,b,b,b,m,m,b,b,b,m,b,b,m,0
28.204792,b,b,a,b,b,b,b,b,b,b,m,b,b,a,m,b,m,b,b,b,a,b,b,b,b,b,m,b,b,0
18.68759,m,b,a,b,b,b,a,b,a,a,m,m,m,a,a,b,m,b,m,b,a,b,m,m,b,b,m,b,a,0
31.148266,b,b,a,b,b,b,a,b,m,a,m,b,m,a,a,b,m,b,b,b,m,b,m,b,b,b,m,b,b,0
28.245947,b,m,a,b,b,m,m,m,b,m,m,m,m,m,a,b,b,b,b,b,b,b,b,b,b,m,m,m,b,0
32.34149,m,m,m,b,m,b,a,m,b,a,a,b,b,a,m,b,a,m,b,b,m,b,b,b,b,b,a,m,b,0
28.171026,b,m,a,b,b,b,a,m,b,a,m,m,m,m,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
10.665937,b,b,a,b,b,b,b,m,b,a,a,b,a,m,a,b,a,b,b,b,m,m,a,b,b,b,a,b,a,0
27.95725,b,b,a,b,b,b,b,b,b,m,m,a,m,m,a,b,b,b,b,b,b,b,b,b,b,b,b,b,b,0
33.10719,m,b,b,b,a,b,a,b,b,m,m,b,b,m,b,b,b,b,a,b,b,b,b,a,b,b,a,m,m,0
18.746653,b,b,a,b,b,b,a,b,b,a,m,m,a,a,a,b,m,m,m,b,a,b,a,b,b,b,m,b,a,0
33.83579,m,m,b,b,a,b,a,m,b,m,m,b,b,a,b,b,m,b,m,b,b,b,b,a,b,b,a,m,m,0
28.09059,a,b,a,b,m,b,m,b,b,a,m,m,b,a,m,m,m,b,m,m,a,b,m,b,b,m,m,b,m,0
26.948956,b,b,a,b,b,b,a,b,m,a,m,b,m,b,a,b,a,b,b,b,m,b,m,b,b,b,m,b,m,0
30.102154,b,b,a,b,b,a,b,b,b,m,m,m,b,a,b,b,b,b,b,b,m,m,b,b,b,b,b,b,b,0
28.67063,b,b,a,b,b,b,a,b,m,a,m,b,b,b,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
7.17074,b,b,a,b,m,b,b,b,b,a,m,b,m,m,a,m,a,b,b,b,a,b,a,m,b,m,m,b,a,0
29.913801,b,m,a,b,b,a,b,b,b,b,m,a,b,b,m,b,b,b,b,b,m,b,b,b,b,m,b,b,b,0
10.523396,b,b,a,m,m,b,a,b,b,a,a,b,m,a,a,b,m,m,m,a,m,m,m,b,b,b,m,m,a,0
29.374554,b,b,a,b,b,b,a,b,b,a,m,b,a,a,a,b,b,b,b,b,a,b,b,b,b,m,m,b,b,0
34.650257,b,m,b,b,m,b,a,m,b,a,m,b,m,a,m,b,a,m,b,b,b,b,b,b,b,b,a,b,b,0
34.049545,a,m,b,b,m,b,a,b,b,m,m,b,b,a,b,b,m,b,a,b,b,b,b,b,b,b,a,m,m,0
30.606407,b,b,a,b,b,m,a,b,b,m,m,m,m,m,m,b,b,b,b,b,b,b,b,b,b,m,b,b,m,0
27.581467,m,b,a,b,m,m,a,b,b,a,m,m,m,m,m,b,a,b,b,b,m,m,m,b,b,a,m,b,m,0
30.238865,b,b,a,b,m,b,b,b,b,b,m,b,b,a,m,b,b,m,b,b,b,b,b,b,b,b,a,b,b,0
27.19737,b,b,a,b,b,b,a,b,b,a,b,b,a,m,a,b,b,b,b,b,m,b,b,b,b,b,b,b,m,0
24.901226,m,b,a,b,b,b,a,b,a,a,m,m,m,a,a,b,b,b,m,b,m,b,m,b,b,m,b,b,m,0
30.592018,b,m,a,b,b,b,a,b,m,a,m,m,m,a,a,b,m,m,m,b,m,b,m,b,b,b,m,m,b,0
26.709288,b,b,a,b,b,b,m,m,b,m,m,b,b,m,a,b,b,b,m,b,a,b,b,b,b,b,b,b,b,0
30.94021,b,a,m,b,b,b,a,m,b,a,m,b,m,m,a,m,b,b,b,b,a,b,b,b,b,a,m,m,b,0
26.945164,m,m,a,b,b,b,b,b,m,a,m,m,m,m,a,b,b,b,b,b,a,b,b,b,b,m,b,b,m,0
29.816559,b,b,a,b,b,b,a,b,b,a,m,b,m,m,a,b,b,b,b,b,m,b,b,b,m,b,m,b,b,0
14.82977,b,b,a,b,m,a,b,b,b,a,m,a,a,m,a,b,b,m,m,a,m,b,b,b,b,b,b,b,a,0
27.691149,b,b,a,b,b,b,a,m,b,a,m,b,m,a,a,b,b,b,m,b,a,b,m,b,b,b,m,b,b,0
8.951759,b,b,a,b,b,m,a,b,b,a,a,m,a,a,a,b,b,b,m,b,a,m,m,b,b,m,m,b,a,0
31.711044,m,m,m,b,b,b,a,m,b,m,m,m,m,m,m,b,b,b,m,b,m,b,b,m,b,b,m,m,b,0
32.18415,b,m,m,b,b,b,a,m,b,a,m,b,m,a,a,m,a,b,b,b,a,b,b,b,b,b,m,b,b,0
26.08261,b,m,m,b,b,b,a,m,b,a,m,b,m,a,m,m,a,b,m,b,a,m,m,b,b,b,m,b,b,0
28.130692,b,b,a,b,b,b,a,b,b,a,m,b,m,m,a,b,a,b,m,b,m,m,m,b,b,b,m,b,b,0
21.131021,b,b,a,b,b,b,a,b,b,a,m,b,a,a,a,b,a,m,m,m,a,b,m,b,b,m,m,b,m,0
20.332823,b,m,a,b,b,b,a,b,m,a,m,b,m,a,a,b,b,b,b,b,m,b,b,b,b,b,b,b,a,0
27.906834,b,b,a,b,b,b,a,b,b,m,m,b,m,m,a,b,b,b,b,b,m,b,b,b,b,b,m,b,b,0
13.477306,b,b,a,b,m,b,a,b,b,a,a,m,a,m,a,b,b,m,b,m,a,b,m,m,b,b,m,b,a,0
28.87143,b,b,a,b,b,b,a,m,m,a,m,m,m,m,a,b,b,m,m,b,m,b,m,b,b,b,m,b,b,0
33.104195,m,b,b,m,m,b,a,b,b,a,m,b,b,m,a,b,a,m,m,b,b,b,b,b,m,b,a,m,b,0
25.883163,b,b,a,b,b,b,a,b,m,m,m,b,a,b,a,b,b,b,b,b,b,b,b,b,b,b,b,b,b,0
30.912693,b,m,m,b,b,b,a,m,b,a,m,b,m,b,a,b,b,b,b,b,a,b,b,b,b,m,m,m,b,0
29.669683,b,m,m,m,b,b,a,m,b,m,m,m,m,m,a,b,a,b,b,b,m,b,m,b,b,m,m,b,b,0
30.894455,b,m,a,b,b,b,a,b,m,a,m,m,m,a,a,b,a,m,b,b,m,b,m,b,b,b,b,b,b,0
35.31102,a,a,b,b,m,b,a,m,m,m,m,b,b,m,b,b,a,b,a,b,b,b,b,a,b,b,a,m,m,0
6.8238716,b,b,a,b,b,b,a,b,b,a,m,m,a,b,a,b,b,m,m,m,a,b,m,b,b,b,m,m,a,0
28.944302,b,b,a,b,b,b,a,b,m,a,m,b,m,a,a,b,m,b,b,b,m,b,m,b,b,b,m,b,b,0
29.177162,b,m,m,b,b,b,a,m,a,a,m,b,m,m,a,b,b,b,m,b,m,b,m,b,b,b,m,b,b,0
28.714087,m,b,a,b,b,b,a,b,b,a,m,b,m,a,a,b,a,b,m,b,m,b,m,b,b,b,m,b,m,0
31.752903,b,b,m,b,b,b,a,b,a,a,m,b,m,a,a,b,a,b,m,b,m,b,m,b,b,b,m,b,b,0
26.784203,m,b,a,b,b,b,a,b,b,a,m,b,b,a,m,b,m,b,b,b,a,b,b,b,b,a,m,m,b,0
28.280106,b,b,a,b,b,b,b,b,b,m,m,m,a,a,a,b,m,b,b,m,a,b,b,b,b,b,b,b,m,0
29.688519,b,b,a,b,a,b,b,b,b,b,m,b,b,a,b,b,b,m,b,b,b,b,b,b,b,m,a,b,m,0
26.705257,b,m,a,b,m,b,a,b,b,a,m,m,m,a,m,b,a,b,m,m,a,b,b,b,b,m,m,m,m,0
11.773417,b,m,a,b,b,b,a,b,b,m,a,b,m,a,m,a,a,b,m,b,m,b,m,b,b,m,a,b,a,0
24.973763,b,b,a,b,b,b,a,b,b,a,m,b,m,b,a,b,b,b,b,b,b,b,b,b,b,b,m,m,m,0
31.92823,b,m,a,b,a,b,a,b,b,a,m,b,b,a,m,b,b,b,b,b,m,b,b,b,b,b,a,m,b,0
32.990517,m,b,b,b,m,b,a,b,b,m,m,b,b,a,m,b,a,b,b,b,b,b,b,m,b,b,a,b,m,0
13.852989,b,b,a,b,b,m,a,b,b,a,m,m,a,a,a,b,b,m,b,b,m,b,b,b,b,b,m,b,a,0
11.043844,b,b,a,b,b,b,a,b,b,a,a,b,a,b,a,b,b,m,b,b,b,b,m,b,b,m,m,b,a,0
26.020456,b,b,a,b,b,b,m,b,b,m,b,b,a,b,a,b,b,b,b,b,m,b,b,b,b,b,b,b,m,0
7.7657323,b,b,a,b,b,b,a,b,b,a,m,b,m,a,a,b,a,b,m,b,m,b,a,a,m,m,m,b,a,0
16.087038,b,b,a,b,b,b,a,b,b,a,a,b,a,a,a,b,a,m,m,m,a,b,m,b,b,b,m,b,a,0
13.017951,m,b,a,b,b,b,m,b,b,a,m,b,a,m,m,b,a,b,b,b,m,b,m,a,b,a,m,m,a,0
29.143894,b,b,a,b,b,m,a,b,b,m,m,b,b,b,m,b,b,b,b,b,b,b,b,b,b,b,b,b,b,0
11.651212,m,b,a,b,b,b,a,b,b,a,m,m,m,a,m,b,m,b,b,b,m,b,m,b,b,a,m,b,a,0
28.958542,m,b,a,b,b,b,a,b,b,a,m,b,m,m,a,b,b,b,b,b,a,b,m,b,b,b,b,b,b,0
27.60533,m,m,a,b,b,b,a,b,b,a,m,m,m,a,m,b,b,b,b,b,a,b,b,b,b,m,m,b,a,0
8.378257,b,b,a,b,b,b,a,b,b,a,a,b,a,a,a,b,m,m,m,m,a,b,m,b,b,b,m,b,a,0
27.638731,b,b,a,b,b,a,a,b,b,m,m,b,m,b,a,b,b,b,b,b,m,b,b,b,b,b,m,b,m,0
28.51098,b,b,a,b,b,m,b,b,b,m,m,b,m,b,a,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
9.775343,b,m,a,b,b,b,a,a,m,a,a,b,b,a,a,a,a,b,b,b,a,b,a,b,b,b,m,b,a,0
16.658737,b,b,a,b,b,b,a,b,b,a,a,b,a,a,a,b,b,m,m,m,a,b,m,b,b,b,m,m,a,0
26.59647,b,b,a,b,b,b,m,b,b,m,m,b,b,m,b,b,b,b,b,b,m,b,b,b,b,b,b,b,b,0
27.405535,b,b,a,b,b,b,a,b,b,m,m,m,m,b,a,b,b,b,b,b,m,b,b,b,b,b,m,b,b,0
14.374545,b,b,a,b,b,m,a,b,b,a,m,b,m,a,a,b,b,m,m,b,a,b,b,b,b,b,b,b,a,0
