path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,target
0.8904515,m,b,a,a,a,a,m,a,b,m,a,b,b,b,m,m,b,a,a,m,m,m,a,m,a,m,m,a,b,0
0.3397249,m,m,a,m,a,m,a,b,b,a,a,b,m,b,a,m,b,a,m,m,m,b,a,a,b,a,b,a,b,0
0.075431444,a,m,a,a,a,a,a,b,b,a,m,b,b,b,m,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.43110847,a,b,a,m,a,m,a,b,b,a,m,a,b,b,a,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.1612444,a,b,a,m,b,m,a,b,b,a,a,b,b,b,b,b,a,m,m,b,b,b,a,a,b,a,b,m,b,0
0.47631615,a,b,a,m,a,b,a,b,m,m,a,m,b,m,a,m,m,a,a,m,a,b,a,m,m,a,b,a,b,0
0.049545,a,m,a,m,m,a,a,b,m,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,m,a,m,0
0.2776677,a,b,a,m,a,a,b,m,b,b,a,b,b,b,b,b,b,m,m,b,b,b,b,b,b,m,b,b,b,0
0.40771243,b,b,a,a,a,m,b,m,b,a,a,b,b,b,b,m,b,a,a,b,a,b,b,b,b,b,m,b,b,0
0.030093728,a,m,a,m,a,m,a,m,m,a,b,b,b,b,a,b,m,a,a,m,b,b,a,a,b,a,b,a,b,0
0.09066493,m,b,a,a,m,a,m,b,b,a,m,b,b,b,m,b,b,a,a,m,b,b,a,m,b,a,b,a,b,0
0.4524169,a,b,a,m,a,a,m,b,a,m,m,m,b,m,m,b,b,a,a,a,m,m,a,a,a,a,b,a,b,0
0.07431592,a,b,a,a,a,a,a,b,b,a,m,b,m,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.2052026,m,b,a,a,a,m,a,b,b,a,a,b,b,b,m,b,b,a,a,m,a,b,a,a,b,a,b,a,b,0
-0.12787136,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,b,b,a,a,a,b,b,a,a,m,a,b,a,b,0
0.06854957,m,b,a,b,a,a,a,m,b,m,a,b,b,b,b,m,b,a,a,b,m,b,m,m,b,a,b,m,b,0
-0.048599232,m,b,a,m,a,a,a,b,b,a,a,b,b,b,m,b,b,a,a,a,b,b,a,a,b,a,b,a,b,0
0.89577407,a,b,a,m,a,m,m,b,a,b,a,b,b,b,m,b,a,m,a,m,m,b,a,a,m,a,b,m,b,0
0.19876812,a,b,a,m,a,a,m,b,b,a,a,b,b,b,a,b,b,a,a,m,b,b,a,m,m,a,b,m,b,0
0.1292539,m,b,a,a,a,a,m,b,b,b,m,b,b,b,b,b,b,a,a,b,b,b,b,b,b,m,b,m,b,0
0.12809052,a,b,a,a,a,a,a,b,b,a,m,b,b,b,a,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.028791215,m,b,a,m,a,a,a,b,b,a,b,b,b,b,m,m,b,a,a,m,b,b,a,a,b,m,b,m,b,0
0.16941972,m,b,a,m,a,m,m,b,m,m,a,b,m,b,b,b,b,a,a,b,m,b,b,b,b,a,b,m,b,0
-0.004208648,a,m,a,m,a,a,a,m,b,a,a,b,b,b,m,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.14984378,m,b,a,m,a,m,m,b,b,m,a,b,b,b,b,m,b,a,a,b,b,b,b,b,b,m,b,m,b,0
0.055437528,m,b,a,b,a,a,a,b,b,m,a,b,b,b,b,b,b,a,a,b,b,b,m,b,b,a,b,m,b,0
0.048831563,a,m,a,m,b,m,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.09576518,a,b,a,m,a,a,a,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.24814144,a,b,a,a,a,a,b,b,m,a,a,b,b,b,a,b,b,m,a,b,m,b,m,m,m,a,b,a,b,0
0.92751473,a,b,a,a,a,m,a,b,b,a,a,a,m,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
1.1042641,a,b,a,m,a,b,b,m,b,m,a,b,b,b,b,m,a,m,a,m,a,a,b,m,b,a,b,m,b,0
0.16440639,m,b,a,b,a,a,a,b,b,b,a,b,b,b,b,b,b,a,a,b,m,b,b,b,b,a,b,m,b,0
0.36955798,a,b,a,a,a,m,a,b,b,a,a,m,m,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.687679,a,b,a,a,a,m,a,b,m,a,a,a,b,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.30871382,m,b,a,m,a,a,a,b,b,m,a,b,b,b,m,b,b,a,a,m,m,m,a,a,a,a,b,a,m,0
0.41252884,a,b,a,a,a,m,m,m,b,m,a,b,b,b,b,b,m,a,a,b,a,b,b,b,m,a,b,m,b,0
-0.2115429,m,b,m,m,b,m,a,b,b,a,a,b,b,b,b,b,a,m,b,b,b,b,a,a,b,a,b,a,b,0
0.06935837,m,b,a,a,a,m,m,b,m,a,a,b,b,b,m,b,b,a,a,b,b,b,a,a,b,a,b,m,b,0
0.2678475,a,b,a,m,m,a,m,b,m,m,a,b,b,b,m,b,b,m,a,b,b,b,a,a,b,a,b,a,b,0
0.04246567,b,b,a,a,a,m,a,b,b,a,m,b,b,b,b,b,b,m,a,b,b,b,m,a,b,a,b,a,b,0
0.45674485,a,m,a,m,a,a,m,b,m,a,a,b,b,b,a,b,b,a,m,m,b,b,a,m,m,a,m,a,b,0
0.21295503,m,b,a,m,a,a,m,b,m,a,a,b,b,b,m,b,b,a,a,m,m,a,a,a,m,a,b,a,b,0
-0.19060662,b,b,a,a,a,a,m,b,b,a,m,b,b,b,m,b,b,a,a,a,b,b,a,a,b,a,b,m,b,0
0.09362269,m,b,a,a,a,a,a,b,m,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,m,a,b,a,m,0
0.67182356,a,b,a,m,a,m,b,b,b,b,m,b,m,b,m,b,a,b,a,b,b,b,a,m,b,a,b,m,b,0
-0.14258727,a,b,a,a,a,a,m,b,b,a,a,b,b,b,m,m,b,a,a,m,b,b,a,m,b,a,b,a,b,0
0.06702885,a,b,a,m,a,a,a,b,m,a,m,b,b,b,b,a,b,a,a,m,b,b,a,m,b,a,b,m,b,0
-0.102951474,a,b,a,m,a,m,a,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.17932764,m,b,a,a,a,m,a,b,b,a,a,b,b,b,b,b,b,a,a,b,m,b,m,m,b,a,b,a,b,0
0.3730054,m,b,a,a,a,m,b,b,m,a,a,b,b,b,m,b,b,m,a,b,m,b,m,a,m,a,m,b,b,0
-0.06078302,b,b,a,m,a,a,a,b,b,a,a,b,m,b,b,b,b,a,a,b,a,m,b,m,b,a,b,m,b,0
0.3450725,a,b,a,m,a,a,m,m,b,m,a,b,b,b,b,b,b,a,a,b,b,b,b,b,b,a,b,m,b,0
0.32025802,a,b,a,a,a,m,m,b,b,a,a,b,b,b,a,b,b,a,a,m,a,m,m,m,m,m,b,a,b,0
0.25893167,a,b,a,a,a,a,a,b,m,a,a,b,b,b,a,b,b,a,a,m,m,b,a,a,b,a,b,a,b,0
0.66492057,m,b,a,m,a,m,a,b,m,a,a,b,m,b,m,b,b,a,a,m,b,b,a,a,m,a,m,a,b,0
0.6981311,a,m,a,m,b,m,m,b,b,b,a,b,b,m,m,m,a,m,a,m,m,b,a,m,b,a,b,a,b,0
0.9534268,m,b,a,a,a,a,a,b,b,a,a,b,m,b,a,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
0.2492581,m,b,a,m,a,a,a,b,b,a,m,b,b,b,m,b,b,a,a,m,b,b,a,m,b,a,b,a,b,0
-0.19885439,a,b,a,m,a,a,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.21196784,a,m,a,a,m,m,m,b,b,m,a,b,b,b,a,b,a,m,a,m,b,b,a,m,b,a,b,a,b,0
-0.16256607,a,b,m,m,m,a,a,b,b,m,a,b,b,b,m,b,m,a,a,m,b,b,a,a,b,a,b,a,m,0
0.39461237,m,b,a,m,a,a,m,b,m,a,a,b,b,b,m,b,b,a,a,m,m,m,a,m,m,a,b,a,b,0
0.079792775,m,b,a,a,a,a,a,b,b,a,b,b,b,b,m,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.59194523,m,m,a,m,a,a,m,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,m,m,a,a,a,b,0
0.18345155,b,b,a,a,a,m,a,b,b,a,a,b,m,b,m,b,b,a,a,m,m,b,a,a,b,a,b,a,b,0
0.7375378,a,m,a,m,a,m,m,b,a,m,a,b,b,m,a,b,b,a,m,a,m,m,a,a,a,a,a,a,b,0
-0.051779155,m,b,a,m,a,a,a,a,a,a,m,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.6252249,a,b,a,m,a,a,m,b,b,m,a,b,b,b,m,b,m,a,a,m,b,m,a,a,m,a,b,a,b,0
0.31473953,a,b,a,m,a,a,m,m,b,m,a,b,b,b,b,m,b,a,m,b,b,b,b,b,b,m,b,m,b,0
0.32559654,m,b,a,m,a,a,m,b,b,m,a,b,b,b,m,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.2529172,a,b,a,a,a,a,m,b,m,a,a,b,m,b,a,b,b,a,a,m,b,b,m,a,m,a,b,a,b,0
0.050008867,b,b,a,a,a,a,b,b,b,a,a,b,b,b,b,b,b,a,a,b,b,b,m,m,b,a,b,b,b,0
0.48189306,a,m,a,m,a,m,a,b,b,a,a,m,b,b,a,b,b,a,m,m,b,b,a,a,b,a,b,a,b,0
0.9891264,a,b,a,m,a,m,a,b,b,a,a,a,b,b,a,b,b,a,a,m,m,b,a,m,b,a,b,a,b,0
0.8718659,a,m,a,a,a,m,b,b,a,b,a,a,b,b,a,b,m,m,a,m,m,b,a,a,m,a,b,a,b,0
0.25068212,a,b,a,b,a,a,m,b,b,m,a,b,b,b,b,b,b,m,a,b,m,b,m,b,b,a,b,m,b,0
1.2567133,a,b,a,a,a,m,b,b,a,b,a,a,b,b,m,b,a,m,a,m,a,b,a,m,a,m,b,m,b,0
0.13157183,a,b,a,a,a,m,a,b,b,a,a,b,a,b,a,b,b,a,a,m,a,b,m,a,m,a,b,a,b,0
-0.017998623,m,b,a,a,a,a,m,m,b,a,a,b,b,b,a,b,b,a,a,a,b,b,a,m,b,a,b,a,b,0
0.17213313,a,b,a,a,a,a,a,m,m,a,m,m,b,b,a,b,b,a,m,a,b,b,a,m,b,a,b,a,m,0
-0.18134366,a,b,a,a,a,a,a,b,b,a,m,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.070633456,m,b,a,m,a,a,a,b,b,a,a,b,b,b,b,b,b,a,a,b,b,b,m,b,b,a,b,a,b,0
0.46868968,a,b,a,a,a,a,m,m,a,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.48189306,a,m,a,m,a,m,a,b,b,a,a,m,b,b,a,b,b,a,m,m,b,b,a,a,b,a,b,a,b,0
0.07401798,a,b,a,a,a,a,a,b,b,a,m,b,b,b,b,b,b,a,a,b,m,b,a,a,b,a,b,a,b,0
0.05611959,m,b,a,a,a,a,a,b,b,a,a,b,m,b,b,b,b,a,a,b,b,b,a,b,b,a,b,a,b,0
0.32316378,a,m,a,m,a,a,a,b,b,a,m,b,b,b,m,m,b,a,a,m,b,b,a,m,m,a,b,a,b,0
0.31791368,a,b,a,m,m,m,a,b,m,a,a,b,b,m,a,b,m,a,a,m,a,b,a,a,b,a,b,a,b,0
-0.03367386,b,b,a,m,a,m,m,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,m,b,a,m,m,b,0
1.1711681,a,b,a,a,a,m,b,b,b,b,b,b,b,b,b,b,m,a,a,m,a,m,a,m,m,a,b,a,b,0
0.15304798,a,b,a,a,a,m,a,b,b,a,a,b,b,b,a,b,b,a,a,m,a,b,a,m,b,a,b,a,b,0
0.63273525,a,b,a,m,m,m,a,m,b,a,a,m,m,m,a,b,m,a,m,a,a,m,a,a,m,a,b,a,b,0
0.02745658,b,b,a,m,m,m,a,b,m,a,m,b,b,b,b,b,b,a,a,b,m,b,a,a,b,a,b,m,b,0
0.70308703,a,b,a,m,a,b,b,b,a,m,a,b,b,b,a,b,m,m,a,m,m,b,a,a,m,a,b,a,b,0
0.83862203,m,b,a,b,a,m,m,b,a,m,a,b,b,b,a,m,m,a,a,m,m,b,a,a,m,a,b,m,b,0
0.3372923,a,b,a,m,a,m,a,b,m,a,m,a,b,m,a,b,b,a,a,m,a,b,a,a,b,a,b,a,b,0
0.015013226,m,m,a,b,m,a,a,b,b,a,m,b,b,b,b,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.2148559,a,b,a,m,a,a,m,b,b,a,b,b,b,b,a,m,b,a,a,a,b,b,a,a,b,a,b,a,b,0
0.4041543,a,b,a,m,m,a,a,b,b,b,b,b,b,m,b,b,b,a,m,a,b,b,a,a,m,a,b,a,b,0
0.29780358,m,b,a,b,a,a,b,m,b,m,a,b,b,b,b,m,b,a,m,b,b,b,b,b,b,m,b,m,b,0
0.85038495,a,b,a,a,a,m,a,b,b,a,a,a,b,b,a,b,b,a,a,m,m,b,a,m,m,a,m,a,b,0
0.43457487,a,b,a,m,m,a,m,b,m,m,a,b,b,b,m,b,m,m,a,b,b,b,a,a,b,a,b,a,b,0
0.557923,m,m,a,b,m,m,m,b,m,m,a,b,b,m,a,m,b,m,m,a,b,b,a,a,m,a,a,a,b,0
-0.20713471,m,b,a,m,m,m,a,b,b,a,a,b,b,b,b,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
0.0029043457,a,b,a,a,a,a,b,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,b,m,b,m,b,m,b,0
-0.060151096,a,b,a,m,a,a,a,m,b,a,a,b,b,b,b,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
0.70916283,m,b,a,a,a,a,a,b,b,a,a,m,m,b,a,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.00030636438,m,b,a,m,a,a,m,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.46848005,b,m,a,a,a,a,a,b,b,a,a,b,m,b,a,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.14420713,m,b,a,m,a,m,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.36093596,m,b,a,a,a,m,a,b,b,a,a,m,b,b,m,b,b,a,a,m,m,b,a,m,b,a,b,a,b,0
-0.0889426,a,b,a,a,a,a,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.15378578,a,b,a,m,m,a,a,b,b,a,a,b,b,b,b,m,b,a,a,m,b,b,a,a,b,a,b,m,b,0
0.53660804,a,b,a,m,a,m,a,b,b,a,a,m,m,b,a,b,b,a,a,m,a,b,a,a,m,a,b,a,b,0
0.14785033,m,b,a,a,a,a,b,b,b,a,a,b,m,b,b,a,b,m,a,b,b,b,m,a,b,a,b,b,b,0
0.112971686,a,b,a,m,a,a,a,b,b,m,a,m,b,b,m,b,m,a,a,m,b,m,a,a,b,a,b,a,m,0
0.09734721,b,b,a,a,a,a,a,b,b,a,b,b,m,b,a,b,b,m,a,b,a,b,a,a,m,a,m,a,b,0
0.5884067,m,b,a,a,a,m,m,b,b,a,a,b,b,b,b,b,a,m,a,b,a,b,a,m,m,a,b,m,b,0
0.06332415,b,b,a,a,a,m,a,b,b,a,a,b,b,b,b,b,b,a,a,b,a,b,a,m,b,a,b,a,b,0
0.8362023,a,b,a,m,m,m,m,b,a,b,b,b,b,b,m,b,b,m,a,m,b,b,a,a,m,m,b,a,b,0
0.29772693,m,b,a,a,a,a,m,b,b,a,b,b,b,b,m,b,b,a,a,m,b,b,a,m,b,m,b,a,b,0
0.73620373,a,m,a,m,m,m,b,b,a,m,a,b,b,m,a,b,m,m,a,m,a,m,m,a,a,a,b,a,b,0
0.35272366,m,b,a,b,a,m,m,a,b,m,a,b,b,b,b,a,b,a,a,b,b,b,b,b,b,m,b,m,b,0
-0.10493365,a,b,a,m,m,a,a,b,b,a,a,b,b,b,m,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.07993724,m,b,a,b,a,m,b,m,b,b,a,b,b,b,b,b,b,a,b,b,b,b,b,b,b,m,b,m,b,0
0.36028022,a,b,a,m,a,m,m,b,b,m,a,b,b,b,a,b,m,a,a,m,b,b,a,a,m,a,b,a,b,0
0.32338327,m,b,a,a,a,a,a,b,b,a,a,b,b,b,a,b,b,a,a,m,m,b,a,a,b,a,b,a,b,0
0.9029594,a,m,m,a,a,b,b,m,m,b,a,b,b,b,m,b,m,m,a,m,m,b,m,b,m,m,b,m,b,0
0.28924912,a,b,a,a,a,a,a,b,b,a,b,b,b,b,m,b,b,a,a,b,m,b,a,a,b,a,b,a,b,0
-0.06846159,m,b,a,m,a,a,a,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,m,0
1.6261512,a,b,m,m,m,b,b,a,m,b,a,b,b,b,m,b,a,m,a,m,a,m,a,m,a,m,a,m,b,0
-0.088129066,a,b,a,m,a,m,a,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.27826476,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
-0.026137972,b,b,a,m,a,a,a,b,b,a,a,b,b,b,b,b,b,a,a,b,b,b,a,m,b,a,b,a,b,0
0.11644598,m,b,a,m,a,a,m,b,b,b,a,b,b,b,b,b,b,a,a,b,m,b,b,b,b,m,b,m,b,0
0.8873397,a,b,a,a,a,m,b,b,a,m,m,m,b,b,m,b,m,a,a,m,m,b,a,m,a,a,b,a,b,0
0.5686809,a,m,a,a,a,m,a,b,m,a,a,b,b,b,a,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.077202484,b,b,m,m,a,m,b,b,b,b,a,b,b,b,b,b,b,m,a,b,a,b,m,b,a,m,b,b,b,0
-0.004984295,a,b,a,b,a,m,b,a,a,a,m,b,m,b,b,m,a,m,a,m,a,b,a,m,b,a,a,m,b,0
0.6924085,m,m,a,m,m,a,m,b,b,b,a,b,b,b,m,b,m,a,m,m,b,m,a,a,m,a,b,a,b,0
0.4351339,m,b,a,a,a,m,a,b,b,a,a,b,m,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.72860336,a,b,a,a,a,m,b,b,m,a,a,b,b,b,a,b,a,m,a,m,m,b,m,m,m,a,b,b,b,0
0.6710239,a,b,a,a,m,m,m,b,m,m,a,a,b,b,m,b,b,a,a,m,a,b,m,m,b,a,b,a,b,0
0.29370013,a,b,a,m,a,m,m,b,b,m,a,b,b,b,a,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.7369413,a,b,a,m,a,a,a,b,b,a,a,m,b,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.5607292,a,m,m,m,a,a,b,b,b,b,m,b,b,b,b,m,m,m,a,m,b,b,a,m,m,b,b,b,b,0
0.06157565,m,b,a,a,a,a,m,b,b,a,a,b,b,b,m,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
-0.12951928,a,b,m,m,m,m,a,b,b,a,a,b,b,b,b,b,m,a,a,b,b,b,a,a,b,a,b,m,b,0
0.6907862,a,b,a,m,a,b,m,b,m,m,a,b,b,b,a,b,m,a,a,m,m,b,m,m,b,a,b,m,b,0
0.44495213,a,b,a,a,a,m,a,b,m,a,a,m,b,b,a,b,b,a,a,m,m,b,a,a,m,a,b,a,b,0
0.68031967,a,b,a,m,a,m,a,b,b,a,a,a,b,b,a,b,b,a,b,m,m,b,a,a,b,a,b,a,b,0
0.7272517,a,m,a,a,a,a,a,b,b,a,a,m,m,b,a,b,b,a,a,m,b,b,a,a,m,a,b,a,b,0
0.23992209,m,b,a,m,a,a,a,b,b,a,a,b,a,b,m,m,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.80618864,a,b,a,m,a,a,m,b,m,m,a,b,b,m,a,b,b,a,a,m,b,m,a,m,m,a,b,a,b,0
0.0336351,a,b,a,a,a,a,m,b,b,a,a,b,b,b,a,b,a,a,a,b,a,b,a,a,b,a,b,a,b,0
0.25886455,m,m,a,b,m,a,a,m,a,m,m,b,b,b,b,b,m,a,a,m,b,b,a,a,b,a,b,a,b,0
0.2862029,m,b,a,m,a,a,a,b,b,a,m,b,b,b,m,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
0.2175163,m,b,a,m,a,m,a,b,b,a,a,b,m,b,b,b,b,a,a,b,m,b,m,b,b,a,b,m,b,0
0.34011713,a,b,a,a,a,a,m,b,m,m,b,b,b,b,a,b,a,b,a,m,m,b,a,a,m,a,b,a,b,0
0.23519842,a,b,a,a,a,m,a,b,b,a,m,b,b,b,m,b,b,a,a,b,a,b,a,a,b,a,b,a,b,0
0.37415174,b,b,a,a,a,m,a,b,b,a,m,b,b,b,m,b,b,a,a,b,a,m,m,a,m,a,b,m,b,0
0.2829941,a,b,a,a,a,m,a,b,b,a,m,b,b,b,a,b,b,m,a,b,m,b,m,a,m,a,b,a,b,0
0.042029995,m,b,a,m,a,a,a,m,b,a,a,b,m,b,b,b,b,a,a,b,m,b,b,m,b,b,m,m,b,0
-0.15602742,m,b,m,b,b,a,a,b,b,a,a,b,b,b,b,b,m,a,a,m,b,b,a,a,b,a,b,a,b,0
0.1150591,a,b,a,m,a,a,a,b,b,a,a,b,b,b,a,b,b,a,a,m,b,b,a,a,b,a,a,a,b,0
0.31554466,a,b,a,m,a,a,a,b,a,a,b,m,b,b,a,b,b,a,a,m,m,b,a,a,b,a,b,a,b,0
0.41835415,m,b,a,m,a,a,m,b,b,a,a,b,b,b,a,b,b,a,a,m,m,b,a,a,m,a,a,a,b,0
0.20838593,m,b,a,a,a,a,a,b,m,a,a,b,b,b,m,b,b,a,a,b,b,b,a,a,b,a,b,a,b,0
0.92049223,a,b,a,a,a,a,a,b,b,a,a,m,b,b,a,b,b,a,m,m,m,b,a,a,m,a,b,a,b,0
0.6254613,a,b,a,a,a,m,m,b,a,m,a,b,b,b,a,b,m,m,a,b,m,b,a,a,m,a,b,m,b,0
0.16959542,a,b,a,b,a,a,b,b,b,m,a,b,b,b,b,b,b,a,m,b,b,b,b,b,b,b,b,b,b,0
0.9112537,a,m,a,b,a,a,m,m,a,m,a,a,m,m,a,b,b,a,a,m,m,m,m,a,m,a,a,a,b,0
0.4636174,a,b,a,a,a,a,m,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,m,b,a,b,m,b,0
-0.16758518,m,b,a,b,a,m,m,b,a,m,a,b,m,b,m,b,b,a,a,b,m,b,a,m,b,a,b,a,a,0
0.13465372,a,b,a,m,a,m,m,b,a,m,a,b,b,b,b,b,b,a,a,b,b,b,m,m,b,a,b,m,b,0
0.037524305,b,b,a,m,a,a,m,b,b,m,m,m,b,b,b,b,b,a,a,b,b,b,b,b,b,m,b,b,b,0
-0.06288319,a,m,a,b,a,m,a,m,b,m,a,b,b,b,m,b,b,a,m,m,b,b,a,a,b,a,b,a,b,0
0.05795188,m,b,m,b,m,a,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.36900973,a,b,a,b,m,a,b,b,m,b,a,b,a,b,m,b,b,m,a,b,b,b,a,m,b,a,b,m,b,0
-0.096736275,m,b,a,m,a,a,a,m,b,a,a,b,b,b,m,m,b,a,a,m,b,b,a,m,b,a,b,a,b,0
-0.10503729,a,b,a,m,a,a,a,b,b,a,a,b,m,b,m,m,b,m,a,m,b,b,a,a,b,a,b,a,b,0
0.0782165,m,m,a,a,a,a,a,b,b,a,b,b,b,b,m,m,b,m,a,m,b,b,a,a,b,a,b,a,b,0
1.3167791,a,b,m,a,a,m,b,m,b,m,m,b,b,b,b,b,a,a,a,m,m,m,a,b,a,a,b,a,b,0
0.22209232,a,m,a,a,a,a,a,b,b,m,b,b,b,b,m,b,b,m,a,m,b,b,m,b,m,a,b,a,m,0
0.47547933,a,b,a,m,a,m,a,b,b,a,a,m,b,b,a,b,b,a,a,m,a,b,a,a,b,a,b,a,b,0
0.82968724,a,b,a,b,a,a,m,b,b,m,a,b,b,m,a,m,b,a,a,m,m,m,a,a,m,a,m,a,b,0
-0.1228241,a,b,a,m,a,a,a,b,b,a,a,b,b,b,b,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
0.89382195,m,b,m,m,a,a,b,b,a,m,a,b,b,b,m,b,b,m,a,b,b,b,a,a,m,a,b,m,b,0
0.76742226,a,m,a,m,a,m,b,b,a,m,a,a,b,b,a,b,a,m,a,m,a,b,a,a,a,a,b,a,b,0
-0.18088563,m,b,a,m,a,a,a,b,b,a,a,b,b,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
-0.07999941,a,b,a,m,m,a,a,b,b,a,a,b,m,b,m,b,b,a,a,m,b,b,a,a,b,a,b,a,b,0
