path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,target
0.24314593,a,a,a,a,a,b,a,a,b,a,a,b,a,b,m,b,a,a,a,a,a,a,b,b,b,a,b,a,a,0
0.11695554,a,a,a,a,m,b,a,a,m,a,a,b,a,b,m,b,m,a,m,b,a,a,b,b,m,a,a,a,a,0
1.0115107,a,m,a,a,a,b,a,a,b,a,a,b,m,b,a,b,m,a,a,m,a,a,b,b,b,a,a,a,a,0
0.72463274,m,a,a,a,a,b,a,m,m,a,a,m,a,b,a,m,a,a,a,b,a,a,b,a,b,m,m,m,a,0
2.5077844,a,b,m,a,a,b,b,a,m,a,a,b,a,b,b,m,m,a,a,m,a,a,m,m,b,a,a,a,m,0
0.60713416,m,a,a,a,a,b,b,a,b,a,m,b,m,b,m,b,m,a,a,b,a,a,b,m,b,a,b,a,a,0
0.0020320269,a,a,a,a,m,b,a,m,m,a,a,m,a,b,a,b,m,m,a,m,a,a,m,b,a,m,m,a,a,0
0.30194342,b,a,a,a,a,b,m,m,m,a,a,m,a,b,a,a,a,a,a,m,a,a,b,a,m,a,b,m,a,0
0.7930691,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,a,a,a,m,a,b,b,m,a,b,a,a,0
0.015950544,m,a,a,a,a,b,m,m,b,a,m,b,m,b,a,b,m,a,a,b,a,a,b,b,b,a,b,a,a,0
0.41684675,a,a,a,a,m,b,a,a,b,a,a,b,m,b,m,b,a,a,a,a,a,a,b,b,a,a,b,a,a,0
0.6031712,a,m,a,a,a,b,a,a,b,a,a,b,m,b,m,b,m,a,a,m,a,a,b,b,a,a,b,a,a,0
0.2015285,a,m,a,a,a,b,a,a,b,m,a,b,a,b,m,b,m,m,a,a,a,a,b,b,a,a,b,a,a,0
0.7764013,a,a,a,a,m,b,a,a,b,a,a,b,a,b,a,b,m,a,a,b,a,a,b,b,m,a,b,a,a,0
0.8862949,a,a,a,a,a,b,a,a,b,a,b,b,a,b,a,b,a,m,a,a,b,a,b,b,b,a,b,a,a,0
1.0399723,a,a,a,a,m,b,a,a,b,a,a,b,a,b,a,b,a,a,a,a,a,a,b,b,m,a,b,a,a,0
0.0,a,a,a,a,m,b,m,m,b,a,a,m,a,m,a,m,m,a,m,b,m,a,b,b,m,a,m,b,a,0
0.6075463,a,a,m,a,m,b,a,m,b,a,a,m,a,m,a,m,a,a,a,b,a,a,b,m,b,a,a,m,a,0
0.77354425,a,m,a,a,a,b,m,a,b,a,a,b,m,b,b,b,a,a,a,m,a,a,b,b,m,a,b,m,a,0
1.3388073,a,a,a,a,m,b,m,m,b,a,m,b,a,b,a,b,m,a,b,a,b,a,b,b,m,a,m,m,a,0
1.7208568,b,a,m,a,a,b,b,m,b,a,a,m,a,m,a,b,a,a,m,a,b,m,b,m,b,a,b,m,a,0
0.15662155,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,m,a,a,a,b,b,m,a,m,a,a,0
0.46018812,a,a,a,a,a,b,m,m,b,a,a,b,m,b,m,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
0.8284547,a,m,a,m,a,b,m,a,b,a,a,b,b,b,b,b,m,a,a,m,a,a,b,b,m,a,b,a,a,0
0.22154845,m,a,m,a,a,b,b,m,b,a,a,b,m,b,a,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
0.33369675,a,a,a,m,a,b,b,m,b,a,m,b,m,b,m,b,m,a,a,b,a,a,b,m,b,a,b,a,a,0
1.270685,a,m,a,a,a,b,a,a,m,a,a,b,a,b,m,b,a,a,a,m,a,a,b,b,b,a,a,a,a,0
0.6768811,a,a,a,a,a,b,a,m,b,a,a,b,a,b,m,b,a,a,a,m,a,a,b,b,a,a,b,a,a,0
0.87027305,a,m,a,a,a,b,m,a,m,a,a,b,m,b,a,b,b,m,m,m,a,a,m,a,m,a,b,a,a,0
1.6701738,a,a,a,a,a,b,a,a,m,a,a,b,a,b,m,b,a,m,a,m,a,a,b,m,m,a,b,m,a,0
0.3516581,a,a,a,a,a,m,a,m,m,a,a,m,a,b,a,b,a,a,b,m,m,a,b,m,m,b,a,m,a,0
0.12080088,a,a,b,a,a,b,m,m,m,a,a,m,a,b,a,b,m,a,a,m,m,a,b,b,b,a,b,a,a,0
0.17173873,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,a,a,m,a,a,b,b,b,a,b,a,a,0
0.9727135,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,a,a,a,b,a,m,a,a,a,a,0
0.6182009,a,a,m,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,a,a,a,a,b,b,b,a,a,a,a,0
1.2771883,a,a,m,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,m,a,a,b,m,m,a,b,a,a,0
0.14813046,m,a,a,a,m,m,a,m,m,a,a,m,m,b,a,b,m,a,b,m,a,a,b,b,b,a,a,b,a,0
0.5480249,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,m,a,a,a,a,a,b,m,m,a,b,b,a,0
0.5077533,a,a,a,m,m,b,a,m,b,a,a,b,a,b,a,b,m,a,m,b,a,a,b,b,b,a,m,a,a,0
1.3332301,a,a,m,a,a,b,a,a,a,a,a,b,a,b,m,b,a,a,a,m,a,a,b,b,a,a,b,m,a,0
0.2132349,a,a,m,a,m,b,a,m,m,a,a,b,a,b,a,b,m,a,m,m,m,a,b,b,m,a,m,a,a,0
0.7286122,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,a,a,a,b,m,m,a,b,b,a,0
0.7014107,b,a,a,m,a,b,b,a,b,a,b,b,b,b,b,b,b,a,a,b,a,a,b,m,b,a,b,a,m,0
0.44774997,a,a,m,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,a,a,a,a,b,b,m,a,m,m,a,0
1.3993928,a,a,m,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,m,m,a,a,m,b,m,a,b,b,a,0
0.4063147,b,a,a,m,m,b,a,m,b,m,a,b,b,b,b,b,b,a,b,m,a,m,b,b,m,b,m,m,b,0
0.75839335,b,a,m,a,m,b,a,m,a,a,a,m,a,b,a,a,a,b,m,m,a,a,m,a,m,a,m,b,a,0
0.74134403,a,a,a,a,a,b,a,m,a,a,a,m,a,b,m,a,a,m,a,b,a,a,b,a,m,m,m,a,a,0
0.6650833,a,m,a,a,a,m,a,a,a,a,a,b,a,b,m,b,a,a,a,a,m,a,b,b,b,a,m,a,a,0
0.11270837,m,a,m,a,a,b,b,a,b,a,b,b,m,b,b,b,b,a,a,b,a,a,b,b,b,a,b,a,m,0
1.4306334,a,b,a,a,a,b,a,a,m,a,a,b,a,b,m,b,m,m,a,a,a,a,b,m,b,a,a,a,a,0
0.37761116,a,a,a,a,m,m,a,a,m,a,a,b,a,b,m,b,a,a,a,b,a,a,b,b,m,m,m,m,a,0
0.33298865,m,a,m,a,a,b,m,b,b,a,m,a,a,b,a,b,m,a,b,m,a,a,b,b,b,m,m,a,b,0
0.34713286,m,a,b,a,a,b,m,b,b,a,a,m,a,m,a,m,b,m,a,b,m,a,b,b,b,m,a,a,a,0
0.10632347,a,a,a,m,m,b,a,m,m,a,a,m,a,b,a,b,a,a,b,m,m,a,b,b,m,a,m,m,a,0
0.31596747,a,a,m,a,a,b,b,a,b,a,a,b,a,b,a,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
0.9400617,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,a,a,a,a,b,m,m,a,b,a,a,0
0.75839335,b,a,m,a,m,b,a,m,a,a,a,m,a,b,a,a,a,b,m,m,a,a,m,a,m,a,m,b,a,0
1.3055648,a,m,a,a,a,b,a,a,b,a,a,b,a,b,b,b,m,a,m,b,a,m,b,b,a,a,b,a,a,0
0.25075632,a,a,a,a,a,b,b,m,b,a,a,b,a,b,m,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
0.1992228,a,a,b,a,a,b,m,m,m,a,a,b,a,b,m,b,a,a,a,m,a,a,b,b,a,a,b,a,a,0
1.3480315,a,a,a,a,m,b,a,m,m,a,a,b,a,b,b,b,a,a,a,m,a,a,b,m,m,a,b,a,a,0
0.43106702,m,a,m,a,m,b,m,b,m,a,a,m,a,m,a,a,m,a,a,b,a,a,b,b,b,a,b,b,m,0
1.8915691,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,m,a,a,a,m,m,a,b,m,b,a,m,a,a,0
0.18542969,a,a,a,a,m,b,a,b,m,a,a,m,a,b,a,b,b,a,m,b,a,a,b,m,m,a,m,m,a,0
1.2427524,a,a,m,a,a,b,a,m,m,a,a,a,a,m,a,a,m,a,m,b,a,m,m,a,m,a,m,m,a,0
1.3222218,a,m,a,a,a,b,a,a,b,a,a,b,a,b,m,b,m,a,b,b,a,a,b,m,a,a,m,a,a,0
0.85588944,a,m,a,a,a,b,a,a,m,a,a,b,a,b,m,b,a,b,a,a,a,a,b,m,m,a,m,a,a,0
0.7231422,a,m,a,a,a,a,m,a,m,m,a,b,a,b,m,b,m,m,a,a,b,a,b,b,b,a,b,b,m,0
0.37352157,a,a,a,a,a,b,m,a,m,a,a,b,a,b,a,b,m,a,a,m,a,a,b,m,a,a,b,a,a,0
0.5081312,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,a,a,a,a,a,b,m,m,a,m,a,a,0
0.038548354,a,a,b,a,a,b,m,b,b,a,m,b,a,b,a,b,m,a,a,m,m,m,b,b,b,a,b,a,a,0
0.44560593,a,a,m,a,m,a,a,m,b,a,m,m,a,b,m,b,a,a,a,b,m,a,b,m,a,m,b,m,a,0
0.22913025,b,a,a,m,a,b,b,a,b,a,m,b,b,b,a,b,b,a,a,b,a,a,b,m,b,a,m,a,m,0
0.4105171,a,a,a,a,a,b,a,m,a,a,a,m,a,b,a,b,a,m,m,m,a,a,b,m,a,a,b,m,a,0
0.47604293,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,m,a,a,b,b,a,a,b,a,a,0
0.59318316,a,a,a,a,a,b,a,a,m,m,a,b,a,b,a,m,a,a,a,a,m,a,b,m,m,a,b,b,a,0
0.3427617,a,a,a,a,a,b,a,a,b,a,a,b,m,b,a,b,m,a,m,a,a,a,b,b,m,a,b,a,a,0
0.027203629,b,a,m,m,m,b,m,b,b,a,a,m,a,m,m,b,b,a,a,b,m,a,b,b,b,a,m,a,a,0
0.403509,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,a,a,a,a,a,b,b,b,a,b,a,a,0
0.8393524,a,a,a,a,a,b,a,a,b,a,a,m,a,b,a,b,a,m,a,a,a,a,b,a,m,a,b,a,a,0
0.44848734,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,a,m,a,b,m,b,a,b,m,a,0
0.10177228,a,a,a,a,a,b,a,m,m,a,a,m,a,b,m,b,a,m,a,m,a,a,b,m,m,a,b,a,a,0
0.14859541,a,a,a,a,a,b,a,a,b,a,a,b,m,b,a,b,m,a,m,a,a,a,b,b,m,a,b,a,a,0
1.1185385,a,a,a,a,m,b,a,b,m,a,m,b,m,b,a,m,m,a,m,b,a,a,b,m,m,a,m,a,a,0
0.2922566,a,a,a,a,b,b,a,a,b,a,a,b,m,b,b,b,a,a,a,m,a,a,b,b,a,a,b,a,a,0
0.045468535,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,m,a,a,a,b,b,m,a,a,a,a,0
0.62502563,a,a,m,a,m,b,a,m,a,a,a,m,a,b,a,m,a,b,a,m,a,a,b,a,m,m,m,m,a,0
0.027742026,b,m,a,a,a,b,m,a,b,b,a,b,b,b,b,b,b,a,m,m,a,a,b,b,a,b,a,m,b,0
1.2161406,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,a,a,a,a,a,b,m,a,a,b,m,a,0
0.4580276,a,a,a,a,m,b,a,a,b,m,a,m,a,b,a,b,a,a,b,b,a,a,b,m,a,m,a,m,a,0
0.24444549,a,m,a,a,a,b,a,a,b,a,a,b,b,b,a,b,m,a,a,m,a,a,b,b,m,a,b,a,a,0
0.014336634,a,a,m,a,a,b,m,a,b,a,a,b,m,b,m,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
1.8727864,a,m,a,a,b,m,b,m,b,a,a,b,a,b,m,m,m,a,m,m,a,m,m,m,b,a,b,b,m,0
0.13499221,a,a,a,a,m,m,a,m,b,a,a,m,a,m,a,b,m,a,b,b,m,a,b,b,a,a,a,m,a,0
1.0398643,a,m,a,a,a,m,a,a,m,a,a,b,a,b,a,m,a,a,a,a,m,a,b,b,b,a,b,b,a,0
0.28978392,a,a,a,a,a,b,b,a,b,a,b,b,b,b,b,b,b,a,a,m,a,m,b,m,b,a,b,a,b,0
0.15245076,a,a,a,a,a,b,a,a,b,a,a,b,m,b,a,b,m,a,m,m,a,a,b,b,m,a,a,a,a,0
1.3174027,b,a,a,a,a,b,b,a,b,a,a,b,b,b,m,m,b,a,a,b,a,a,b,m,b,a,b,a,m,0
0.3393332,a,a,m,a,a,m,a,a,m,a,a,b,m,b,a,b,a,a,a,a,m,a,b,m,m,a,b,a,a,0
0.44265747,a,a,a,a,a,b,a,m,m,a,a,b,a,b,a,a,a,m,a,m,a,a,b,a,m,m,a,a,a,0
2.2001705,m,m,a,a,a,m,b,a,b,a,a,b,a,b,a,b,a,a,a,m,m,a,b,m,b,a,m,b,m,0
0.85561746,a,m,a,a,a,m,a,m,b,a,a,b,a,b,m,b,m,a,b,m,a,a,b,b,b,a,m,a,a,0
0.027192242,a,a,a,a,m,b,a,a,b,a,a,m,m,b,a,m,a,a,m,b,a,a,b,b,b,a,a,m,a,0
2.2715473,a,a,a,a,a,a,m,a,m,a,a,b,a,b,m,b,m,a,m,m,a,a,b,b,m,a,b,m,a,0
0.1602657,a,a,m,m,a,b,a,a,b,a,a,b,m,b,m,b,m,a,a,m,a,a,b,b,b,a,b,a,a,0
0.66782945,a,a,a,a,a,b,a,m,m,a,a,b,a,b,m,b,a,a,a,b,a,a,b,b,m,a,m,a,a,0
0.7406258,a,a,a,a,a,b,m,m,b,a,a,b,m,b,m,b,b,a,a,b,a,a,b,m,b,a,b,a,a,0
0.5346591,m,a,a,a,a,b,b,a,b,a,a,b,m,b,a,b,m,a,a,b,a,a,b,m,b,a,b,a,a,0
0.9569291,a,a,a,a,a,m,m,m,b,a,a,b,a,b,m,b,a,a,a,m,m,a,b,b,b,a,b,m,a,0
0.5961795,a,a,a,a,a,b,a,m,b,a,a,b,a,b,a,b,a,a,m,m,a,a,b,m,m,a,b,m,a,0
0.5811721,m,a,a,b,a,b,b,a,b,a,a,b,b,b,m,b,b,a,a,b,a,a,b,b,b,a,a,a,a,0
1.642972,a,m,a,a,a,b,a,m,b,a,a,b,m,b,b,b,m,m,m,m,a,m,m,m,b,a,b,b,a,0
1.3556422,a,a,a,a,a,b,a,a,m,a,a,b,a,b,m,b,a,a,a,a,m,a,b,m,m,a,b,a,a,0
0.11950106,a,a,a,m,m,b,a,m,b,a,a,b,a,b,m,b,m,a,m,m,a,a,b,b,m,a,m,a,a,0
0.9009142,b,a,a,a,a,m,a,a,m,a,a,m,m,b,a,b,m,a,a,m,a,a,b,b,m,a,a,a,a,0
1.6399912,a,a,m,a,a,b,a,b,a,a,a,b,a,b,a,m,b,m,a,b,a,a,b,m,m,a,b,m,m,0
0.7734112,a,a,a,a,a,b,a,a,m,m,a,b,m,b,a,b,a,a,a,a,a,a,b,m,m,a,b,m,a,0
1.1785198,a,a,a,a,a,b,m,a,m,a,a,m,a,b,a,m,a,m,a,m,a,a,b,m,b,m,m,m,a,0
1.1193228,a,a,a,a,a,b,m,a,b,a,a,b,m,b,b,b,a,b,m,a,a,m,b,b,m,a,m,m,a,0
0.6555544,a,m,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,a,m,a,a,b,b,m,a,b,a,a,0
0.8195854,a,a,a,a,m,b,a,a,b,a,a,b,a,b,a,b,m,a,m,m,a,a,b,b,b,a,b,a,a,0
0.49889517,a,a,b,a,a,b,m,a,m,a,a,b,b,b,b,b,m,b,a,m,a,a,m,m,m,a,b,a,a,0
1.3168637,a,a,m,a,a,b,m,a,b,a,a,b,a,b,a,b,b,a,a,b,a,a,b,b,b,a,b,a,a,0
0.31843588,a,a,a,m,m,b,a,m,m,a,a,m,a,b,a,a,a,m,a,m,a,a,b,m,m,m,b,m,a,0
0.17069243,a,a,a,a,a,b,a,m,m,a,a,b,a,b,a,b,a,a,a,m,a,a,b,b,m,a,m,a,a,0
0.07819926,a,a,a,a,a,b,m,a,b,a,a,m,a,b,a,b,m,a,b,m,a,a,b,m,a,a,m,a,a,0
0.90490335,a,a,a,a,a,b,m,a,b,m,m,b,a,b,m,b,a,a,a,a,b,a,b,b,m,a,b,m,a,0
0.6068561,a,a,a,a,a,b,a,a,m,a,a,b,a,b,m,b,m,a,a,m,a,a,b,b,m,a,m,a,a,0
0.44925934,a,m,a,a,a,b,a,a,m,a,a,b,a,b,m,b,a,m,a,m,a,m,b,m,b,a,b,a,a,0
2.2255628,a,a,m,a,a,b,b,a,b,a,a,b,m,b,a,b,m,a,a,a,a,a,m,m,m,a,b,a,a,0
0.8416232,a,a,m,a,a,b,b,m,b,a,a,b,m,b,a,b,m,m,a,b,a,a,b,m,m,a,a,a,a,0
0.67045766,a,m,a,a,a,a,a,a,m,a,a,b,a,b,a,b,a,m,m,m,m,a,b,b,b,a,a,m,a,0
1.2663503,a,a,a,a,a,b,a,m,m,a,a,b,a,b,m,b,b,a,m,b,a,m,b,b,m,a,m,a,a,0
1.7009764,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,b,b,a,m,b,b,m,m,a,a,a,0
1.0325899,a,a,a,a,m,b,a,m,m,a,a,m,a,b,a,m,m,a,a,b,a,a,m,m,m,a,m,b,a,0
0.27799603,m,a,a,a,a,b,b,m,b,a,a,b,m,b,a,b,m,a,m,b,a,a,b,m,m,a,b,a,a,0
0.27982906,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,b,a,m,m,a,a,a,b,m,m,a,b,a,a,0
1.808673,a,a,a,a,a,b,a,m,b,a,a,b,a,m,a,b,a,a,a,m,a,a,m,m,b,a,m,a,m,0
1.5666921,a,a,a,a,a,b,m,a,m,a,a,b,a,b,a,b,a,a,a,a,a,a,b,m,b,a,b,a,a,0
0.57091105,a,a,a,a,a,m,a,a,m,m,a,m,a,b,a,m,a,a,m,a,a,a,b,m,a,a,m,a,a,0
1.1798692,a,a,a,a,a,b,m,a,b,a,a,b,m,b,a,b,m,a,m,m,a,a,b,m,m,a,b,a,a,0
0.014297777,m,a,m,a,a,b,a,m,b,a,a,m,a,b,a,b,a,a,a,m,a,a,b,m,m,m,b,a,a,0
0.5834776,a,m,a,a,m,a,m,a,m,a,a,b,a,b,b,b,a,m,a,m,a,a,m,b,a,a,b,m,a,0
0.21147098,b,a,a,m,a,b,b,a,b,a,a,b,b,b,m,b,m,a,a,m,a,a,b,m,b,a,m,a,m,0
0.9554096,a,a,a,a,a,b,m,m,m,m,a,b,m,b,m,b,a,a,a,m,a,a,b,m,m,a,b,b,a,0
0.20335267,b,a,m,m,m,b,m,b,b,a,m,a,a,m,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,0
0.9936127,a,a,m,a,a,b,b,a,b,a,a,b,a,b,b,b,a,b,a,b,a,a,b,b,m,a,b,m,a,0
0.02607325,b,a,a,a,a,b,m,a,b,a,a,b,b,b,m,b,b,a,a,b,a,a,b,m,b,a,b,a,m,0
0.41155437,b,a,a,a,a,b,b,a,b,a,m,b,b,b,m,b,b,a,a,b,a,a,b,b,b,b,a,a,a,0
0.17273246,a,a,a,a,a,b,m,a,b,a,a,b,a,b,m,b,m,a,m,m,a,a,b,b,m,a,m,a,a,0
1.1432077,a,b,a,a,a,b,m,a,b,a,a,b,a,b,m,b,a,a,m,a,m,a,b,b,m,a,b,b,a,0
0.5760264,a,m,a,a,a,b,m,a,b,a,a,b,a,b,m,b,a,a,a,a,a,m,b,b,b,a,b,a,a,0
0.9737961,m,a,b,a,m,b,m,m,b,a,m,b,a,m,a,b,m,a,b,b,m,a,b,b,m,a,m,b,m,0
0.03100802,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,m,m,a,a,b,m,m,a,m,a,a,0
0.105439276,b,a,m,a,a,b,b,m,b,a,a,m,a,b,a,b,m,a,a,a,a,a,b,b,m,a,m,m,a,0
1.2488254,a,m,a,a,a,b,m,a,a,a,a,b,a,b,a,a,a,m,m,m,b,a,b,b,m,a,b,b,a,0
0.1543309,a,m,m,a,m,a,m,m,b,a,b,b,a,b,b,b,m,a,m,b,b,b,b,m,m,a,b,a,a,0
0.43062347,m,a,a,a,a,b,a,m,a,a,a,m,a,b,a,m,a,m,a,m,a,a,b,m,m,m,a,m,a,0
0.7416748,a,a,a,a,a,b,a,a,m,m,a,b,a,b,a,b,a,m,m,a,m,a,b,m,a,a,b,m,a,0
0.10605558,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,m,a,m,m,a,a,b,b,m,a,b,a,a,0
1.1487644,a,a,a,a,a,m,b,m,b,a,a,b,a,b,a,b,m,a,a,m,b,a,b,m,b,a,m,m,m,0
0.4714228,a,a,a,a,a,b,a,a,m,a,a,b,a,b,a,m,a,a,a,a,a,a,b,b,m,a,b,m,a,0
0.026458185,a,a,m,a,m,b,m,m,b,a,a,m,a,m,a,b,m,a,m,b,a,a,b,b,m,a,b,m,m,0
0.12567079,a,a,a,a,a,b,a,a,b,a,a,b,a,b,a,b,a,a,a,m,a,a,b,b,b,a,b,a,a,0
