path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,class
0.013903976,a,b,a,a,m,m,m,m,a,m,b,a,a,m,m,b,b,b,a,b,a,a,a,a,a,b,a,a,a,0
0.014344692,a,m,a,a,b,a,a,m,m,m,m,a,m,a,m,b,b,b,b,m,a,m,a,a,m,m,a,a,m,0
0.017818425,a,b,a,m,b,m,m,b,a,b,m,a,a,a,m,b,m,b,a,m,a,a,a,a,a,b,a,a,m,0
0.019621648,a,b,a,m,m,m,m,m,a,b,b,a,a,m,b,b,b,b,a,b,m,a,a,b,a,b,a,a,a,0
0.012206427,a,b,a,a,b,m,m,b,a,m,m,a,a,m,m,b,b,b,a,m,m,m,m,a,m,b,a,a,a,0
0.017860824,m,m,a,a,b,m,m,m,b,b,b,b,a,a,m,a,m,m,b,a,a,b,m,a,b,m,a,m,m,0
0.0150806075,a,b,a,a,b,m,m,m,a,m,m,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,a,m,0
0.017277502,m,b,a,a,b,a,a,b,m,m,m,a,m,a,a,b,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.011821239,m,b,a,a,b,a,a,b,m,m,b,m,m,a,a,b,b,b,b,a,a,a,a,a,a,m,a,a,m,0
0.01715921,a,b,a,m,b,m,a,b,m,m,m,a,a,a,m,b,m,b,b,m,m,a,a,a,a,m,a,m,a,0
0.02090289,a,b,a,m,b,m,a,m,m,b,b,a,a,a,m,b,b,b,b,a,a,a,a,a,m,m,a,m,m,0
0.01754793,a,b,m,a,b,a,a,b,a,a,m,b,a,a,a,m,b,b,m,a,m,b,m,a,b,m,a,a,m,0
0.0149007235,b,b,a,m,b,m,m,m,b,b,b,b,a,a,m,m,m,b,b,a,a,m,a,a,b,a,a,m,m,0
0.024568368,m,m,m,m,b,a,a,m,m,m,m,b,m,a,a,m,b,b,m,m,a,b,b,a,b,m,m,a,m,0
0.020673407,a,b,a,a,b,a,a,m,m,b,b,a,m,a,a,b,m,b,b,m,a,a,a,m,m,a,a,a,m,0
0.02092357,a,b,a,m,m,m,m,m,a,b,m,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,a,a,0
0.021851107,m,b,a,m,b,b,m,m,m,b,m,a,m,a,b,b,b,b,a,b,m,a,a,b,m,b,m,a,a,0
0.01687862,a,b,a,a,m,b,m,b,a,b,b,a,m,a,b,b,b,b,a,m,a,a,a,m,a,b,a,a,a,0
0.023910291,m,b,a,a,b,m,a,m,m,m,b,m,a,a,m,b,m,b,b,a,a,a,a,a,m,a,a,m,m,0
0.010825671,a,m,a,a,b,m,m,b,a,m,m,m,a,m,b,b,b,b,a,m,a,m,m,a,m,b,a,a,m,0
0.01715921,a,b,a,m,b,m,a,b,m,m,m,a,a,a,m,b,m,b,b,m,m,a,a,a,a,m,a,m,a,0
0.015927207,a,b,a,a,b,a,a,b,m,m,b,b,m,a,a,b,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.019875206,m,b,a,a,b,m,a,m,b,m,b,b,a,a,m,b,m,b,b,m,a,a,a,m,m,m,a,m,m,0
0.019417878,a,b,a,a,b,m,m,b,a,m,a,m,a,m,b,b,b,b,a,b,a,a,a,a,a,b,a,a,m,0
0.016967421,m,m,a,a,b,a,a,m,m,m,m,a,b,a,a,b,b,b,b,m,m,a,a,m,m,m,a,a,m,0
0.018409535,a,b,a,b,a,b,m,m,a,b,a,a,a,m,b,b,b,b,a,b,a,a,a,a,a,b,a,a,a,0
0.027299961,m,m,m,a,b,a,m,a,a,m,a,b,m,a,a,b,b,m,b,a,m,b,b,m,b,m,m,a,m,0
0.014650069,a,b,a,a,b,a,a,b,m,b,b,a,m,a,m,b,b,b,b,m,a,m,a,a,m,m,a,a,m,0
0.027172573,a,a,a,a,b,m,m,a,b,b,b,a,m,a,m,b,m,b,b,m,a,m,a,m,m,a,a,m,m,0
0.018131258,a,b,a,a,b,a,a,b,a,m,b,a,b,a,a,b,b,b,b,a,a,a,m,m,b,m,a,a,m,0
0.022549398,a,b,m,a,b,a,a,m,a,m,m,m,a,a,a,m,b,b,m,a,a,m,a,a,m,m,a,a,m,0
0.019236859,m,m,a,a,b,m,m,b,a,a,a,b,a,m,m,b,b,m,m,m,a,m,b,a,b,m,b,a,m,0
0.01316574,a,m,a,m,b,m,a,b,m,m,b,a,a,a,m,b,b,b,m,m,a,a,a,a,a,b,a,a,m,0
0.013006753,a,m,a,a,b,b,m,b,m,b,a,b,a,m,m,b,b,b,a,m,a,a,a,m,a,b,a,a,a,0
0.01505967,a,b,a,m,b,b,m,b,a,b,b,a,a,a,b,b,b,b,a,b,a,a,a,m,a,b,a,m,a,0
0.025545424,a,b,a,b,m,b,m,m,m,b,m,a,m,m,b,b,m,m,a,b,a,a,m,m,b,b,a,a,a,0
0.02149969,b,b,a,a,b,m,m,m,b,b,b,b,a,a,m,a,a,m,m,m,a,b,m,b,b,a,a,b,m,0
0.018227119,m,b,a,m,b,m,a,b,m,m,b,a,a,a,m,b,m,b,m,m,b,m,a,a,m,m,a,m,m,0
0.014715051,m,b,m,a,b,a,a,b,a,m,m,m,m,a,a,m,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.017551383,a,b,a,a,b,m,m,m,a,m,m,a,a,a,m,b,b,b,m,m,a,m,a,a,a,b,a,a,a,0
0.010899298,a,m,a,a,b,b,m,b,m,b,a,a,a,m,m,b,b,b,m,m,a,a,a,a,a,b,a,a,a,0
0.018730257,a,b,a,m,b,b,m,m,a,b,b,a,a,m,b,b,b,b,a,b,a,a,a,m,a,b,a,a,a,0
0.011320806,m,m,a,a,b,b,m,b,m,b,a,b,a,m,b,b,b,b,a,m,a,a,a,m,a,b,a,a,a,0
0.015936408,a,b,a,m,b,m,a,b,m,m,b,b,a,a,m,m,b,b,m,m,a,a,a,a,a,m,a,m,m,0
0.012486778,a,b,a,a,b,m,m,b,a,m,m,b,a,a,m,b,b,b,a,m,a,a,a,a,a,b,a,a,m,0
0.014034692,a,b,a,a,b,a,a,m,a,m,b,a,m,a,a,b,b,b,b,m,m,m,a,a,b,m,a,m,m,0
0.014128519,a,m,a,a,b,b,b,b,m,b,a,b,a,m,m,b,b,b,a,m,a,a,a,a,a,b,a,a,a,0
0.021387042,a,m,a,m,b,m,a,b,m,m,b,a,a,a,m,b,m,b,b,m,a,a,a,a,a,m,a,m,m,0
0.013079123,a,m,a,a,b,b,m,b,m,b,a,m,a,m,m,b,b,b,m,m,a,a,a,a,a,b,a,a,a,0
0.01785187,a,b,a,a,b,b,m,b,m,b,a,a,a,a,m,b,b,b,a,m,a,a,a,a,a,b,a,a,a,0
0.013494966,a,b,a,m,b,m,a,b,m,m,m,b,a,a,m,m,b,b,b,m,a,m,a,a,m,m,a,m,a,0
0.014053253,a,b,a,a,b,a,a,b,a,a,b,b,a,a,a,b,b,m,b,a,a,a,a,a,a,m,a,a,m,0
0.009303973,a,b,a,a,b,m,m,b,a,m,b,a,a,a,m,b,b,b,a,b,a,a,a,a,m,b,a,a,m,0
0.014737533,a,b,a,a,b,m,a,m,m,b,b,m,m,a,m,b,b,b,b,a,a,a,a,a,a,a,a,a,m,0
0.021974187,m,m,m,a,b,a,a,m,a,m,b,a,a,a,a,b,b,b,b,a,a,m,a,a,b,m,a,a,m,0
0.021044748,m,m,a,a,b,a,m,m,m,m,b,a,a,a,m,m,b,m,b,a,a,a,a,m,m,a,a,m,m,0
0.0205517,m,m,m,a,b,a,a,a,a,m,m,a,m,a,m,m,b,m,b,a,a,m,a,a,m,a,a,a,m,0
0.022824382,a,b,a,m,m,m,m,b,a,b,b,a,a,m,b,b,b,b,a,b,a,a,a,m,a,b,m,a,a,0
0.018905915,a,m,m,a,b,a,a,m,a,m,a,b,m,a,a,b,b,m,m,m,a,b,a,a,b,m,a,a,m,0
0.021069659,m,m,a,a,b,m,m,a,b,b,b,b,a,m,m,m,a,m,b,m,a,m,m,a,b,a,a,m,m,0
0.01563771,a,m,a,a,b,m,m,b,m,b,a,a,a,m,b,b,b,b,m,m,a,a,a,a,m,b,a,a,a,0
0.017064255,m,m,m,a,b,m,m,m,b,b,b,b,a,a,m,a,a,m,m,m,a,m,m,a,b,a,a,b,m,0
0.012502737,a,b,a,b,b,m,a,b,a,m,m,a,a,m,m,m,m,b,m,m,a,a,a,a,a,m,a,a,m,0
0.011924568,a,b,a,a,b,m,a,m,m,m,b,a,a,a,m,b,b,b,b,m,a,a,a,a,m,m,a,m,m,0
0.020007536,m,m,m,a,b,m,m,m,m,m,b,m,m,m,m,m,m,b,b,m,a,m,m,b,m,a,a,a,m,0
0.021670511,a,b,a,a,b,a,m,m,m,m,b,b,m,a,m,b,b,b,b,a,a,a,m,m,m,m,a,a,m,0
0.018765012,a,b,a,a,b,m,m,b,a,b,b,a,a,m,b,b,b,b,a,b,a,m,a,m,a,b,a,a,a,0
0.033069134,m,m,m,m,b,m,m,m,m,m,a,a,m,m,m,m,a,m,b,a,a,a,m,a,m,m,a,a,a,0
0.018757802,a,m,a,a,b,b,m,b,m,b,a,b,a,m,b,b,b,b,a,m,a,a,a,m,a,b,a,a,a,0
0.014283169,a,b,a,a,b,a,a,b,m,m,b,b,m,a,a,b,b,b,b,a,a,b,a,a,b,m,a,a,m,0
0.013780237,m,b,a,a,b,m,m,m,m,b,b,a,m,a,m,b,b,b,b,a,a,m,a,m,b,m,a,m,m,0
0.01704303,m,b,a,a,b,m,m,m,m,b,b,b,a,a,m,m,b,b,b,m,a,m,a,m,b,a,a,m,m,0
0.020704428,a,m,a,a,b,m,a,a,a,m,m,b,a,a,a,b,b,b,m,a,a,b,m,m,b,m,a,a,m,0
0.014906538,m,b,a,a,b,m,m,b,m,b,m,m,a,a,m,b,m,b,m,m,a,a,a,a,m,b,a,a,m,0
0.016821051,a,m,m,a,b,a,a,m,a,a,b,b,m,a,a,m,b,b,b,a,a,m,a,a,b,m,a,a,m,0
0.014044922,m,b,b,a,b,a,a,b,a,m,m,a,a,a,a,m,b,m,b,a,a,a,m,b,b,m,b,a,m,0
0.01884172,a,b,a,a,b,m,m,b,a,b,a,a,a,m,m,b,b,b,a,m,a,a,m,a,m,b,a,a,a,0
0.017518014,a,b,a,a,b,a,a,m,m,b,b,a,m,a,m,b,b,b,b,a,a,m,a,a,m,m,a,a,m,0
0.018441886,a,b,a,a,b,a,a,m,a,m,b,a,a,a,a,m,b,b,b,m,a,a,m,a,m,a,a,a,m,0
0.016704392,a,b,a,a,b,m,a,b,m,m,b,a,a,a,m,b,m,b,b,m,a,m,a,a,b,m,a,m,m,0
0.015393757,a,m,a,a,b,m,m,m,a,m,a,b,a,a,m,b,b,b,a,m,a,a,m,a,m,b,a,a,a,0
0.012989744,a,b,a,m,b,a,a,m,m,m,b,a,a,a,m,b,b,b,b,m,a,a,a,a,m,m,a,m,m,0
0.023413777,a,m,m,a,b,m,m,b,m,b,a,b,a,m,m,b,b,b,a,m,a,a,a,a,a,b,a,a,a,0
0.012331145,m,b,m,a,b,a,a,b,m,m,m,a,a,a,a,b,b,b,b,a,a,a,a,a,a,m,a,a,m,0
0.017662019,a,m,a,a,b,b,m,b,m,b,a,a,a,m,m,b,b,b,a,m,a,a,m,a,m,b,a,a,a,0
0.022675745,m,m,a,m,b,a,a,m,m,m,m,b,a,a,m,b,b,b,b,a,a,a,a,a,m,m,a,m,m,0
0.016478747,a,m,a,a,b,m,a,m,m,b,m,a,a,a,m,b,m,b,b,a,a,a,a,a,a,m,a,a,m,0
0.018152295,a,b,a,b,b,m,a,m,m,m,b,a,m,a,m,m,m,b,m,m,a,a,a,a,b,m,a,m,a,0
0.01623194,a,b,a,b,b,a,a,b,m,m,b,a,a,a,m,m,a,b,m,m,m,m,a,a,m,m,a,m,m,0
0.013111328,a,m,a,a,m,b,m,b,m,b,a,a,a,a,m,b,b,b,m,m,a,a,a,a,a,b,a,a,a,0
0.016090598,a,b,a,a,b,m,m,m,a,m,m,a,a,m,b,b,b,b,m,b,a,a,m,a,m,b,a,a,a,0
0.020079173,a,m,a,a,b,a,a,b,m,m,a,a,m,a,a,b,b,m,b,m,a,m,a,b,m,m,m,a,m,0
0.019129457,a,a,m,a,b,m,m,b,m,b,a,b,a,b,m,b,b,b,a,m,a,a,m,m,m,b,a,a,a,0
0.014948647,a,b,m,a,b,m,a,b,m,m,m,a,a,a,a,b,b,b,b,a,a,m,a,a,b,m,a,a,m,0
0.021070987,m,b,a,a,b,m,m,m,b,b,b,a,a,a,b,b,m,b,b,a,a,m,a,a,m,a,a,m,m,0
0.022543795,m,b,a,a,b,a,a,a,a,m,m,a,m,m,a,b,b,b,b,a,a,m,m,m,b,a,m,a,m,0
0.02060217,m,m,a,a,b,a,m,b,b,m,m,a,b,a,m,b,b,b,b,a,m,m,a,m,m,m,a,a,m,0
0.018611146,m,b,a,a,b,m,m,b,b,b,b,a,b,a,a,b,b,b,b,a,a,a,a,a,m,m,a,m,m,0
0.019414676,a,b,a,a,b,a,a,b,m,b,b,a,m,a,m,b,b,b,b,m,a,a,a,m,m,m,a,a,m,0
0.023655282,m,b,a,a,b,m,m,m,b,b,b,b,m,a,m,a,a,b,m,m,a,m,a,a,m,m,a,m,m,0
0.022590572,a,b,m,m,b,b,m,b,m,b,a,a,a,m,m,b,b,b,a,m,m,a,a,a,a,b,a,a,a,0
0.012941053,m,m,a,a,b,m,a,m,m,b,b,a,a,a,m,b,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.012970216,a,m,a,a,b,a,a,m,m,m,b,a,m,a,m,b,b,b,b,m,a,m,a,a,m,m,a,a,m,0
0.015387259,a,b,a,a,b,m,m,b,m,m,m,b,a,a,m,b,b,b,m,m,a,m,a,a,a,b,a,a,a,0
0.0126814535,a,m,a,a,b,m,a,a,m,m,b,a,a,a,m,b,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.027222,a,m,a,b,b,m,a,m,m,m,b,a,m,a,m,m,m,b,b,m,a,a,a,a,b,m,a,m,a,0
0.023850616,a,b,a,a,b,m,a,m,m,m,m,a,a,a,a,b,b,b,b,a,a,a,a,a,a,m,a,a,m,0
0.019748889,m,m,m,a,b,a,a,m,a,m,b,b,a,a,a,m,m,b,b,a,a,b,m,a,b,m,a,m,b,0
0.013016533,a,m,a,m,m,m,m,b,m,m,a,a,a,a,m,b,b,b,a,m,a,a,a,a,m,b,a,a,m,0
0.023140727,a,b,a,b,b,b,m,m,a,b,b,a,a,m,b,b,b,b,a,b,a,a,a,m,a,b,a,a,a,0
0.015408412,m,b,m,a,b,a,a,b,a,a,m,b,m,a,a,m,b,b,b,a,a,a,a,a,m,m,a,a,m,0
0.020195518,m,b,a,a,b,m,a,m,m,m,b,b,a,a,m,b,m,b,b,a,a,a,a,a,b,m,a,a,b,0
0.014804681,m,b,a,a,b,m,m,b,m,m,b,b,a,a,m,m,b,b,m,a,a,m,a,m,m,m,a,m,m,0
0.017955309,a,m,m,a,b,b,m,b,m,b,a,m,a,m,m,b,b,b,a,m,a,a,a,a,m,b,a,m,a,0
0.013793135,a,m,a,a,b,b,m,m,m,b,a,b,a,m,m,b,b,b,a,m,a,a,m,m,b,b,m,a,a,0
0.015679374,a,b,m,a,b,a,a,m,a,a,m,b,m,m,a,m,b,b,b,a,a,m,b,a,b,m,b,a,m,0
0.021787,a,b,a,a,b,b,m,b,a,b,m,a,m,a,b,b,b,b,a,b,a,a,a,m,a,b,a,a,a,0
0.015961437,a,b,a,a,m,b,m,b,m,b,m,a,a,m,m,b,b,b,a,m,a,a,a,a,a,b,a,a,a,0
0.019696018,a,b,a,m,m,b,m,b,a,b,a,a,a,a,b,b,b,b,a,b,a,a,a,m,a,b,a,a,a,0
0.016417753,m,b,m,a,b,a,a,a,a,m,m,a,a,m,a,m,b,b,b,a,a,b,b,a,b,a,m,a,m,0
0.028343383,m,b,a,m,b,b,m,a,m,b,m,a,m,m,b,b,m,a,a,b,a,a,m,m,m,b,a,a,a,0
0.014904968,a,b,a,a,b,a,a,b,m,m,m,a,a,a,m,b,b,b,b,m,a,a,a,a,a,m,a,m,m,0
0.0121452585,a,m,a,a,b,m,m,m,a,m,m,a,a,m,m,b,b,b,a,m,a,m,m,a,m,m,a,a,m,0
0.013834875,m,b,a,a,b,b,m,b,m,b,a,a,a,m,b,b,b,b,a,m,a,a,a,a,a,b,a,a,a,0
0.01692452,m,m,m,a,b,a,a,a,a,a,m,b,b,a,a,b,b,b,b,a,a,b,b,a,b,m,a,a,m,0
0.021134766,m,m,m,m,b,a,a,b,a,m,a,b,m,a,a,m,b,m,b,a,m,b,m,a,b,m,m,a,m,0
0.016160134,a,b,a,a,b,b,m,b,a,b,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,a,a,0
0.018299399,a,m,a,a,b,m,m,b,m,b,a,m,a,a,m,b,b,b,m,m,a,a,a,m,a,b,a,a,a,0
